id,scenario,distribution,sample_size,data_type,replicate,obs_type,parameter,mean,median,q2.5,q5,q20,q35,q65,q80,q95,q97.5
64,decay,long,200,exponential,16,,sd,6.2,6.2,5.1,5.3,5.7,5.9,6.4,6.8,7.4,7.7
65,decay,long,200,exponential,17,,sd,15,15,11,12,13,14,16,18,20,22
66,decay,long,200,exponential,18,,sd,18,18,13,13,15,17,19,21,24,26
67,decay,long,200,exponential,19,,sd,9.1,9,7.1,7.3,8.1,8.6,9.5,10,11,12
68,decay,long,200,exponential,20,,sd,5.9,5.9,4.9,5,5.4,5.7,6.1,6.4,7,7.3
69,decay,medium,200,exponential,1,,sd,3.8,3.8,3.2,3.3,3.5,3.7,3.9,4.1,4.4,4.6
70,decay,medium,200,exponential,2,,sd,3.8,3.7,3.1,3.2,3.5,3.6,3.9,4.1,4.4,4.5
71,decay,medium,200,exponential,3,,sd,3.2,3.2,2.8,2.8,3,3.1,3.3,3.4,3.7,3.8
72,decay,medium,200,exponential,4,,sd,3.7,3.7,3.1,3.2,3.4,3.6,3.8,4,4.3,4.4
73,decay,medium,200,exponential,5,,sd,3.7,3.7,3.2,3.3,3.5,3.6,3.8,4,4.3,4.5
74,decay,medium,200,exponential,6,,sd,4.5,4.5,3.7,3.8,4.1,4.3,4.6,4.9,5.3,5.5
75,decay,medium,200,exponential,7,,sd,7.6,7.5,5.9,6.1,6.7,7.1,7.9,8.4,9.4,10
76,decay,medium,200,exponential,8,,sd,4,3.9,3.4,3.4,3.7,3.8,4.1,4.3,4.6,4.7
77,decay,medium,200,exponential,9,,sd,3.8,3.8,3.2,3.2,3.5,3.6,3.9,4.1,4.4,4.6
78,decay,medium,200,exponential,10,,sd,3.8,3.8,3.2,3.3,3.5,3.6,3.9,4.1,4.4,4.6
79,decay,medium,200,exponential,11,,sd,3.6,3.6,3,3.1,3.3,3.5,3.7,3.9,4.2,4.4
80,decay,medium,200,exponential,12,,sd,3.5,3.5,2.9,3,3.2,3.3,3.6,3.7,4,4.1
81,decay,medium,200,exponential,13,,sd,3.7,3.7,3.1,3.2,3.4,3.5,3.8,4,4.3,4.4
82,decay,medium,200,exponential,14,,sd,4.2,4.1,3.5,3.6,3.8,4,4.3,4.5,4.8,5
83,decay,medium,200,exponential,15,,sd,3.9,3.8,3.2,3.3,3.6,3.7,4,4.2,4.5,4.6
84,decay,medium,200,exponential,16,,sd,4.3,4.3,3.6,3.7,4,4.1,4.5,4.7,5.1,5.3
85,decay,medium,200,exponential,17,,sd,4.5,4.5,3.8,3.8,4.1,4.3,4.6,4.9,5.3,5.4
86,decay,medium,200,exponential,18,,sd,3.8,3.8,3.2,3.3,3.5,3.6,3.9,4.1,4.4,4.6
87,decay,medium,200,exponential,19,,sd,4,4,3.4,3.4,3.7,3.8,4.1,4.3,4.7,4.8
88,decay,medium,200,exponential,20,,sd,3.8,3.8,3.2,3.3,3.5,3.7,3.9,4.1,4.5,4.6
89,decay,short,200,exponential,1,,sd,1.6,1.6,1.4,1.4,1.5,1.5,1.6,1.7,1.8,1.8
90,decay,short,200,exponential,2,,sd,1.7,1.7,1.5,1.5,1.6,1.6,1.7,1.8,1.9,2
91,decay,short,200,exponential,3,,sd,1.6,1.5,1.4,1.4,1.5,1.5,1.6,1.6,1.8,1.8
92,decay,short,200,exponential,4,,sd,3.4,3.3,2.8,2.8,3.1,3.2,3.5,3.7,4,4.2
93,decay,short,200,exponential,5,,sd,1.6,1.6,1.4,1.4,1.5,1.6,1.7,1.7,1.8,1.9
94,decay,short,200,exponential,6,,sd,1.5,1.5,1.3,1.4,1.4,1.5,1.6,1.6,1.7,1.8
95,decay,short,200,exponential,7,,sd,1.9,1.9,1.7,1.7,1.8,1.9,2,2.1,2.2,2.3
96,decay,short,200,exponential,8,,sd,1.5,1.5,1.3,1.3,1.4,1.4,1.5,1.6,1.7,1.7
97,decay,short,200,exponential,9,,sd,1.5,1.5,1.3,1.3,1.4,1.5,1.5,1.6,1.7,1.7
98,decay,short,200,exponential,10,,sd,3.5,3.4,2.8,2.9,3.1,3.3,3.6,3.8,4.1,4.3
99,decay,short,200,exponential,11,,sd,1.7,1.7,1.5,1.5,1.6,1.6,1.7,1.8,1.9,2
100,decay,short,200,exponential,12,,sd,1.6,1.6,1.4,1.4,1.5,1.6,1.7,1.7,1.8,1.9
101,decay,short,200,exponential,13,,sd,1.9,1.8,1.6,1.6,1.7,1.8,1.9,2,2.1,2.2
102,decay,short,200,exponential,14,,sd,1.8,1.8,1.6,1.6,1.7,1.8,1.9,2,2.1,2.2
103,decay,short,200,exponential,15,,sd,1.6,1.6,1.4,1.4,1.5,1.5,1.6,1.7,1.8,1.8
104,decay,short,200,exponential,16,,sd,1.5,1.5,1.3,1.3,1.4,1.4,1.5,1.6,1.7,1.7
105,decay,short,200,exponential,17,,sd,1.7,1.7,1.5,1.5,1.6,1.7,1.8,1.8,2,2
106,decay,short,200,exponential,18,,sd,1.6,1.6,1.4,1.4,1.5,1.5,1.6,1.7,1.8,1.8
107,decay,short,200,exponential,19,,sd,1.7,1.7,1.5,1.5,1.6,1.7,1.8,1.8,2,2
108,decay,short,200,exponential,20,,sd,1.8,1.8,1.6,1.6,1.7,1.8,1.9,1.9,2.1,2.1
109,fast decay,long,200,exponential,1,,sd,17,17,12,13,15,16,18,20,23,24
110,fast decay,long,200,exponential,2,,sd,11,11,8.1,8.4,9.3,10,11,12,13,14
111,fast decay,long,200,exponential,3,,sd,11,10,8.2,8.5,9.4,10,11,12,13,14
112,fast decay,long,200,exponential,4,,sd,10,10,7.9,8.1,9.1,9.7,11,12,13,14
113,fast decay,long,200,exponential,5,,sd,26,25,17,18,22,24,28,31,38,41
114,fast decay,long,200,exponential,6,,sd,6.9,6.8,5.6,5.8,6.3,6.6,7.1,7.5,8.3,8.6
115,fast decay,long,200,exponential,7,,sd,5.8,5.7,4.7,4.9,5.2,5.5,5.9,6.2,6.8,7.1
116,fast decay,long,200,exponential,8,,sd,10,10,7.9,8.2,9.1,9.7,11,12,13,14
117,fast decay,long,200,exponential,9,,sd,25,24,17,18,21,23,26,29,35,38
118,fast decay,long,200,exponential,10,,sd,9.4,9.2,7.2,7.5,8.2,8.7,9.7,10,12,12
119,fast decay,long,200,exponential,11,,sd,9.8,9.7,7.5,7.8,8.6,9.2,10,11,12,13
120,fast decay,long,200,exponential,12,,sd,9.8,9.6,7.5,7.8,8.6,9.1,10,11,12,13
121,fast decay,long,200,exponential,13,,sd,6.2,6.1,5.1,5.2,5.6,5.9,6.4,6.7,7.4,7.7
122,fast decay,long,200,exponential,14,,sd,13,12,9.5,10,11,12,13,14,16,17
123,fast decay,long,200,exponential,15,,sd,6.6,6.6,5.4,5.5,6,6.3,6.8,7.2,7.9,8.2
124,fast decay,long,200,exponential,16,,sd,18,18,13,14,15,17,19,21,25,26
125,fast decay,long,200,exponential,17,,sd,16,16,12,12,14,15,17,18,21,23
126,fast decay,long,200,exponential,18,,sd,6.1,6.1,5,5.1,5.5,5.8,6.3,6.7,7.4,7.7
127,fast decay,long,200,exponential,19,,sd,11,11,8.6,8.9,9.8,10,12,12,14,15
128,fast decay,long,200,exponential,20,,sd,12,12,9.2,9.5,11,11,13,13,15,16
129,fast decay,medium,200,exponential,1,,sd,4.1,4.1,3.4,3.5,3.8,3.9,4.2,4.4,4.8,4.9
130,fast decay,medium,200,exponential,2,,sd,3.9,3.8,3.3,3.3,3.6,3.7,4,4.1,4.5,4.6
131,fast decay,medium,200,exponential,3,,sd,3.3,3.3,2.9,2.9,3.1,3.2,3.4,3.6,3.9,4
132,fast decay,medium,200,exponential,4,,sd,4.1,4.1,3.4,3.5,3.8,3.9,4.2,4.4,4.8,4.9
133,fast decay,medium,200,exponential,5,,sd,3.6,3.6,3.1,3.1,3.3,3.5,3.7,3.9,4.2,4.3
134,fast decay,medium,200,exponential,6,,sd,4,4,3.3,3.4,3.7,3.8,4.1,4.3,4.7,4.8
135,fast decay,medium,200,exponential,7,,sd,3.6,3.6,3.1,3.2,3.4,3.5,3.7,3.9,4.2,4.3
136,fast decay,medium,200,exponential,8,,sd,4.1,4.1,3.4,3.5,3.8,3.9,4.2,4.4,4.7,4.9
137,fast decay,medium,200,exponential,9,,sd,3.9,3.9,3.3,3.4,3.6,3.8,4.1,4.2,4.6,4.7
138,fast decay,medium,200,exponential,10,,sd,3.8,3.7,3.2,3.3,3.5,3.6,3.9,4,4.4,4.5
139,fast decay,medium,200,exponential,11,,sd,3.6,3.6,3.1,3.2,3.3,3.5,3.7,3.9,4.2,4.3
140,fast decay,medium,200,exponential,12,,sd,3.8,3.8,3.2,3.3,3.6,3.7,3.9,4.1,4.4,4.6
141,fast decay,medium,200,exponential,13,,sd,3.9,3.9,3.3,3.4,3.6,3.7,4,4.2,4.5,4.6
142,fast decay,medium,200,exponential,14,,sd,3.5,3.5,3,3.1,3.3,3.4,3.6,3.8,4,4.2
143,fast decay,medium,200,exponential,15,,sd,3.9,3.8,3.3,3.3,3.6,3.7,4,4.2,4.5,4.7
144,fast decay,medium,200,exponential,16,,sd,3.9,3.9,3.2,3.3,3.6,3.7,4,4.2,4.6,4.7
145,fast decay,medium,200,exponential,17,,sd,4.2,4.1,3.4,3.5,3.8,4,4.3,4.5,4.9,5.1
146,fast decay,medium,200,exponential,18,,sd,3.6,3.5,3,3.1,3.3,3.4,3.7,3.8,4.1,4.2
147,fast decay,medium,200,exponential,19,,sd,4.5,4.5,3.8,3.9,4.2,4.3,4.7,4.9,5.3,5.5
148,fast decay,medium,200,exponential,20,,sd,6.8,6.8,5.3,5.5,6.1,6.4,7.1,7.5,8.4,8.8
149,fast decay,short,200,exponential,1,,sd,1.8,1.7,1.5,1.5,1.6,1.7,1.8,1.9,2,2
150,fast decay,short,200,exponential,2,,sd,1.5,1.5,1.3,1.4,1.4,1.5,1.6,1.6,1.7,1.8
151,fast decay,short,200,exponential,3,,sd,1.7,1.7,1.5,1.5,1.6,1.7,1.8,1.8,1.9,2
152,fast decay,short,200,exponential,4,,sd,1.7,1.7,1.5,1.5,1.6,1.6,1.7,1.8,1.9,1.9
153,fast decay,short,200,exponential,5,,sd,1.5,1.5,1.3,1.4,1.4,1.5,1.6,1.6,1.7,1.8
154,fast decay,short,200,exponential,6,,sd,1.8,1.8,1.5,1.6,1.7,1.7,1.8,1.9,2,2.1
155,fast decay,short,200,exponential,7,,sd,1.5,1.5,1.3,1.3,1.4,1.5,1.5,1.6,1.7,1.7
156,fast decay,short,200,exponential,8,,sd,1.6,1.6,1.4,1.4,1.5,1.5,1.6,1.7,1.8,1.8
157,fast decay,short,200,exponential,9,,sd,1.5,1.5,1.3,1.3,1.4,1.5,1.5,1.6,1.7,1.7
158,fast decay,short,200,exponential,10,,sd,1.6,1.6,1.4,1.4,1.5,1.6,1.7,1.7,1.8,1.9
159,fast decay,short,200,exponential,11,,sd,1.5,1.5,1.3,1.3,1.4,1.5,1.5,1.6,1.7,1.7
160,fast decay,short,200,exponential,12,,sd,1.6,1.6,1.4,1.5,1.5,1.6,1.7,1.7,1.9,1.9
161,fast decay,short,200,exponential,13,,sd,1.8,1.8,1.6,1.6,1.7,1.7,1.8,1.9,2,2.1
162,fast decay,short,200,exponential,14,,sd,1.7,1.7,1.4,1.5,1.6,1.6,1.7,1.8,1.9,1.9
163,fast decay,short,200,exponential,15,,sd,3.2,3.2,2.6,2.7,2.9,3.1,3.3,3.5,3.8,3.9
164,fast decay,short,200,exponential,16,,sd,1.6,1.6,1.4,1.5,1.5,1.6,1.7,1.7,1.9,1.9
165,fast decay,short,200,exponential,17,,sd,1.6,1.6,1.4,1.4,1.5,1.6,1.7,1.7,1.8,1.9
166,fast decay,short,200,exponential,18,,sd,1.6,1.6,1.4,1.4,1.5,1.5,1.6,1.7,1.8,1.8
167,fast decay,short,200,exponential,19,,sd,1.6,1.6,1.4,1.4,1.5,1.6,1.7,1.7,1.8,1.9
168,fast decay,short,200,exponential,20,,sd,1.6,1.6,1.4,1.4,1.5,1.5,1.6,1.7,1.8,1.8
169,fast growth,long,200,exponential,1,,sd,4.6,4.5,3.5,3.6,4,4.3,4.8,5.2,6,6.3
170,fast growth,long,200,exponential,2,,sd,14,13,8.1,8.6,10,12,15,17,22,24
171,fast growth,long,200,exponential,3,,sd,4.6,4.5,3.4,3.6,4,4.2,4.7,5.1,5.9,6.2
172,fast growth,long,200,exponential,4,,sd,4.8,4.7,3.6,3.7,4.1,4.4,5,5.4,6.2,6.7
173,fast growth,long,200,exponential,5,,sd,14,13,8.2,8.8,10,12,14,16,21,24
174,fast growth,long,200,exponential,6,,sd,4.7,4.6,3.5,3.7,4.1,4.3,4.9,5.2,5.9,6.4
175,fast growth,long,200,exponential,7,,sd,39,34,17,19,25,29,40,50,74,86
176,fast growth,long,200,exponential,8,,sd,5.2,5.1,3.9,4,4.5,4.8,5.4,5.8,6.7,7.2
177,fast growth,long,200,exponential,9,,sd,4.2,4.2,3.2,3.3,3.7,3.9,4.4,4.7,5.5,5.8
178,fast growth,long,200,exponential,10,,sd,13,13,7.9,8.5,10,12,14,16,21,23
179,fast growth,long,200,exponential,11,,sd,5.2,5,3.9,4,4.4,4.8,5.3,5.8,6.7,7
180,fast growth,long,200,exponential,12,,sd,5,4.9,3.7,3.9,4.3,4.6,5.3,5.7,6.6,7
181,fast growth,long,200,exponential,13,,sd,13,13,7.9,8.5,10,11,14,16,21,23
182,fast growth,long,200,exponential,14,,sd,3.6,3.6,2.9,3,3.2,3.4,3.8,4,4.6,4.8
183,fast growth,long,200,exponential,15,,sd,4.5,4.4,3.3,3.4,3.9,4.1,4.6,5,5.8,6.1
184,fast growth,long,200,exponential,16,,sd,4,3.9,3,3.1,3.5,3.7,4.1,4.4,5,5.2
185,fast growth,long,200,exponential,17,,sd,4.2,4.1,3.2,3.3,3.7,3.9,4.4,4.7,5.4,5.7
186,fast growth,long,200,exponential,18,,sd,3.7,3.6,2.8,2.9,3.2,3.4,3.8,4.1,4.7,4.9
187,fast growth,long,200,exponential,19,,sd,4.1,4.1,3.2,3.3,3.6,3.9,4.3,4.6,5.2,5.4
188,fast growth,long,200,exponential,20,,sd,4.1,4.1,3.1,3.3,3.6,3.9,4.3,4.6,5.3,5.6
189,fast growth,medium,200,exponential,1,,sd,3.3,3.3,2.6,2.7,2.9,3.1,3.4,3.7,4.1,4.4
190,fast growth,medium,200,exponential,2,,sd,3.1,3.1,2.4,2.5,2.8,2.9,3.2,3.4,3.9,4.1
191,fast growth,medium,200,exponential,3,,sd,3.1,3.1,2.4,2.5,2.8,2.9,3.2,3.4,3.9,4
192,fast growth,medium,200,exponential,4,,sd,3.5,3.4,2.6,2.7,3,3.2,3.6,3.9,4.5,4.7
193,fast growth,medium,200,exponential,5,,sd,2.9,2.8,2.3,2.3,2.5,2.7,3,3.2,3.6,3.8
194,fast growth,medium,200,exponential,6,,sd,3.7,3.6,2.7,2.9,3.2,3.4,3.8,4.1,4.7,5
195,fast growth,medium,200,exponential,7,,sd,3.1,3,2.4,2.5,2.7,2.9,3.2,3.4,3.8,4
196,fast growth,medium,200,exponential,8,,sd,2.8,2.7,2.2,2.3,2.5,2.6,2.9,3,3.4,3.5
197,fast growth,medium,200,exponential,9,,sd,3.1,3,2.4,2.5,2.7,2.9,3.2,3.4,3.8,4
198,fast growth,medium,200,exponential,10,,sd,3.5,3.4,2.7,2.8,3.1,3.3,3.6,3.9,4.3,4.6
199,fast growth,medium,200,exponential,11,,sd,3.8,3.7,2.9,3,3.3,3.5,4,4.2,4.8,5
200,fast growth,medium,200,exponential,12,,sd,3.7,3.7,2.9,3,3.3,3.5,3.9,4.1,4.7,5
201,fast growth,medium,200,exponential,13,,sd,3.4,3.3,2.5,2.6,2.9,3.1,3.5,3.8,4.3,4.5
202,fast growth,medium,200,exponential,14,,sd,3.3,3.2,2.6,2.6,2.9,3.1,3.4,3.6,4,4.2
203,fast growth,medium,200,exponential,15,,sd,3.5,3.4,2.7,2.8,3,3.2,3.6,3.9,4.5,4.7
204,fast growth,medium,200,exponential,16,,sd,3.3,3.2,2.6,2.6,2.9,3.1,3.4,3.7,4.2,4.4
205,fast growth,medium,200,exponential,17,,sd,2.9,2.8,2.2,2.3,2.5,2.7,2.9,3.1,3.5,3.8
206,fast growth,medium,200,exponential,18,,sd,3.1,3.1,2.4,2.5,2.8,2.9,3.2,3.5,3.9,4.1
207,fast growth,medium,200,exponential,19,,sd,3.3,3.3,2.6,2.6,2.9,3.1,3.4,3.7,4.2,4.5
208,fast growth,medium,200,exponential,20,,sd,2.8,2.8,2.3,2.3,2.6,2.7,2.9,3.1,3.5,3.6
209,fast growth,short,200,exponential,1,,sd,1.5,1.5,1.2,1.2,1.3,1.4,1.5,1.6,1.9,1.9
210,fast growth,short,200,exponential,2,,sd,2.1,2,1.6,1.7,1.8,1.9,2.1,2.3,2.6,2.8
211,fast growth,short,200,exponential,3,,sd,2,2,1.5,1.6,1.8,1.9,2.1,2.3,2.6,2.8
212,fast growth,short,200,exponential,4,,sd,2,1.9,1.5,1.6,1.8,1.8,2,2.2,2.5,2.6
213,fast growth,short,200,exponential,5,,sd,9.2,8.6,5.3,5.7,6.8,7.7,9.7,11,15,17
214,fast growth,short,200,exponential,6,,sd,1.5,1.5,1.2,1.2,1.3,1.4,1.5,1.6,1.8,1.9
215,fast growth,short,200,exponential,7,,sd,1.6,1.6,1.3,1.3,1.5,1.5,1.7,1.8,2,2.1
216,fast growth,short,200,exponential,8,,sd,1.5,1.5,1.2,1.2,1.3,1.4,1.6,1.7,1.9,2
217,fast growth,short,200,exponential,9,,sd,1.8,1.8,1.4,1.4,1.6,1.7,1.9,2,2.3,2.4
218,fast growth,short,200,exponential,10,,sd,1.6,1.5,1.2,1.3,1.4,1.5,1.6,1.7,1.9,2
219,fast growth,short,200,exponential,11,,sd,1.4,1.4,1.1,1.2,1.3,1.4,1.5,1.6,1.8,1.9
220,fast growth,short,200,exponential,12,,sd,1.9,1.9,1.4,1.5,1.7,1.8,2,2.1,2.4,2.5
221,fast growth,short,200,exponential,13,,sd,8.1,7.6,4.7,5,6,6.8,8.5,9.8,13,15
222,fast growth,short,200,exponential,14,,sd,1.9,1.8,1.5,1.5,1.7,1.7,1.9,2.1,2.3,2.4
223,fast growth,short,200,exponential,15,,sd,1.8,1.8,1.4,1.5,1.6,1.7,1.9,2,2.2,2.4
224,fast growth,short,200,exponential,16,,sd,1.6,1.5,1.2,1.3,1.4,1.5,1.6,1.7,1.9,2
225,fast growth,short,200,exponential,17,,sd,8.1,7.5,4.8,5.1,6.1,6.8,8.4,9.7,13,14
226,fast growth,short,200,exponential,18,,sd,1.7,1.7,1.3,1.4,1.5,1.6,1.8,1.9,2.1,2.2
227,fast growth,short,200,exponential,19,,sd,1.4,1.4,1.1,1.1,1.2,1.3,1.4,1.5,1.7,1.8
228,fast growth,short,200,exponential,20,,sd,1.7,1.6,1.3,1.4,1.5,1.6,1.7,1.8,2.1,2.2
229,growth,long,200,exponential,1,,sd,5.6,5.5,4.4,4.5,5,5.3,5.8,6.2,7,7.4
230,growth,long,200,exponential,2,,sd,5.6,5.5,4.4,4.6,5,5.3,5.8,6.2,6.9,7.2
231,growth,long,200,exponential,3,,sd,4.7,4.6,3.7,3.8,4.2,4.4,4.8,5.1,5.7,5.9
232,growth,long,200,exponential,4,,sd,4.5,4.5,3.6,3.7,4,4.2,4.7,5,5.6,5.8
233,growth,long,200,exponential,5,,sd,5,5,4,4.2,4.5,4.8,5.2,5.5,6.1,6.4
234,growth,long,200,exponential,6,,sd,11,11,8,8.4,9.5,10,12,13,16,17
235,growth,long,200,exponential,7,,sd,4.2,4.1,3.4,3.5,3.8,4,4.3,4.5,5,5.1
236,growth,long,200,exponential,8,,sd,4.7,4.6,3.8,3.9,4.2,4.4,4.9,5.1,5.7,5.9
237,growth,long,200,exponential,9,,sd,4.5,4.4,3.6,3.7,4,4.3,4.6,4.9,5.4,5.7
238,growth,long,200,exponential,10,,sd,11,10,7.4,7.8,8.9,9.7,11,12,15,16
239,growth,long,200,exponential,11,,sd,5.6,5.5,4.4,4.5,5,5.3,5.8,6.2,7,7.3
240,growth,long,200,exponential,12,,sd,4.4,4.4,3.5,3.6,4,4.2,4.6,4.9,5.4,5.6
241,growth,long,200,exponential,13,,sd,11,11,7.8,8.2,9.3,10,12,13,15,16
242,growth,long,200,exponential,14,,sd,4.7,4.6,3.7,3.8,4.2,4.4,4.9,5.2,5.8,6.1
243,growth,long,200,exponential,15,,sd,5.5,5.4,4.3,4.4,4.8,5.1,5.7,6.1,6.8,7.2
244,growth,long,200,exponential,16,,sd,3.8,3.7,3,3.1,3.4,3.6,3.9,4.1,4.5,4.7
245,growth,long,200,exponential,17,,sd,5.2,5.2,4.2,4.3,4.7,5,5.4,5.7,6.3,6.6
246,growth,long,200,exponential,18,,sd,11,11,7.9,8.2,9.3,10,12,13,15,16
247,growth,long,200,exponential,19,,sd,4.6,4.6,3.7,3.8,4.2,4.4,4.8,5.1,5.7,6
248,growth,long,200,exponential,20,,sd,4.1,4.1,3.4,3.4,3.7,3.9,4.2,4.5,4.9,5.1
249,growth,medium,200,exponential,1,,sd,2.9,2.9,2.4,2.4,2.6,2.8,3,3.1,3.4,3.6
250,growth,medium,200,exponential,2,,sd,4.4,4.3,3.5,3.6,3.9,4.1,4.5,4.8,5.3,5.5
251,growth,medium,200,exponential,3,,sd,3.1,3.1,2.6,2.7,2.9,3,3.2,3.4,3.7,3.9
252,growth,medium,200,exponential,4,,sd,3.4,3.4,2.8,2.9,3.1,3.3,3.5,3.7,4.1,4.2
253,growth,medium,200,exponential,5,,sd,3.6,3.6,3,3,3.3,3.4,3.7,3.9,4.3,4.5
254,growth,medium,200,exponential,6,,sd,3.3,3.3,2.7,2.8,3,3.2,3.4,3.6,4,4.1
255,growth,medium,200,exponential,7,,sd,3.5,3.4,2.8,2.9,3.1,3.3,3.6,3.8,4.2,4.4
256,growth,medium,200,exponential,8,,sd,3.8,3.8,3.1,3.2,3.4,3.6,3.9,4.1,4.6,4.8
257,growth,medium,200,exponential,9,,sd,3.7,3.7,3,3.1,3.3,3.5,3.8,4,4.5,4.6
258,growth,medium,200,exponential,10,,sd,3.5,3.5,2.8,2.9,3.2,3.3,3.6,3.8,4.3,4.5
259,growth,medium,200,exponential,11,,sd,3.5,3.5,2.9,3,3.2,3.3,3.6,3.8,4.2,4.4
260,growth,medium,200,exponential,12,,sd,3.5,3.5,2.9,3,3.2,3.4,3.7,3.9,4.3,4.5
261,growth,medium,200,exponential,13,,sd,3.2,3.1,2.6,2.7,2.9,3,3.3,3.4,3.8,3.9
262,growth,medium,200,exponential,14,,sd,3.2,3.2,2.7,2.7,3,3.1,3.3,3.5,3.8,4
263,growth,medium,200,exponential,15,,sd,3.8,3.8,3.2,3.2,3.5,3.7,4,4.2,4.5,4.7
264,growth,medium,200,exponential,16,,sd,3.1,3.1,2.5,2.6,2.8,3,3.2,3.4,3.7,3.9
265,growth,medium,200,exponential,17,,sd,3.1,3.1,2.6,2.7,2.9,3,3.2,3.4,3.7,3.9
266,growth,medium,200,exponential,18,,sd,3.4,3.3,2.8,2.8,3.1,3.2,3.5,3.7,4,4.2
267,growth,medium,200,exponential,19,,sd,2.9,2.9,2.4,2.5,2.7,2.8,3,3.1,3.4,3.5
268,growth,medium,200,exponential,20,,sd,3.3,3.3,2.7,2.8,3,3.2,3.5,3.6,4,4.1
269,growth,short,200,exponential,1,,sd,1.8,1.8,1.5,1.5,1.6,1.7,1.8,1.9,2.1,2.2
270,growth,short,200,exponential,2,,sd,1.9,1.9,1.6,1.6,1.8,1.9,2,2.1,2.3,2.4
271,growth,short,200,exponential,3,,sd,1.4,1.4,1.2,1.2,1.3,1.4,1.5,1.5,1.7,1.7
272,growth,short,200,exponential,4,,sd,1.6,1.6,1.3,1.4,1.5,1.5,1.7,1.8,1.9,2
273,growth,short,200,exponential,5,,sd,1.7,1.7,1.4,1.4,1.6,1.6,1.7,1.8,2,2.1
274,growth,short,200,exponential,6,,sd,1.7,1.7,1.4,1.5,1.6,1.6,1.8,1.9,2,2.1
275,growth,short,200,exponential,7,,sd,1.7,1.7,1.4,1.4,1.5,1.6,1.7,1.8,2,2
276,growth,short,200,exponential,8,,sd,1.7,1.7,1.4,1.4,1.5,1.6,1.7,1.8,2,2
277,growth,short,200,exponential,9,,sd,1.6,1.6,1.4,1.4,1.5,1.6,1.7,1.8,1.9,2
278,growth,short,200,exponential,10,,sd,1.7,1.6,1.4,1.4,1.5,1.6,1.7,1.8,2,2
279,growth,short,200,exponential,11,,sd,1.9,1.9,1.6,1.6,1.8,1.8,2,2.1,2.3,2.3
280,growth,short,200,exponential,12,,sd,1.7,1.7,1.4,1.4,1.5,1.6,1.7,1.8,2,2.1
281,growth,short,200,exponential,13,,sd,1.7,1.6,1.4,1.4,1.5,1.6,1.7,1.8,1.9,2
282,growth,short,200,exponential,14,,sd,1.8,1.8,1.5,1.5,1.6,1.7,1.9,2,2.2,2.2
283,growth,short,200,exponential,15,,sd,1.8,1.8,1.5,1.5,1.6,1.7,1.8,1.9,2.1,2.2
284,growth,short,200,exponential,16,,sd,1.6,1.6,1.3,1.3,1.4,1.5,1.6,1.7,1.9,1.9
285,growth,short,200,exponential,17,,sd,1.8,1.8,1.5,1.6,1.7,1.7,1.9,2,2.2,2.2
286,growth,short,200,exponential,18,,sd,1.7,1.7,1.4,1.4,1.5,1.6,1.7,1.8,2,2.1
287,growth,short,200,exponential,19,,sd,1.4,1.4,1.2,1.2,1.3,1.4,1.5,1.6,1.7,1.8
288,growth,short,200,exponential,20,,sd,1.6,1.6,1.4,1.4,1.5,1.6,1.7,1.8,1.9,2
289,stable,long,200,exponential,1,,sd,9.1,9,7,7.3,8,8.5,9.5,10,12,12
290,stable,long,200,exponential,2,,sd,4.4,4.3,3.6,3.7,4,4.2,4.5,4.7,5.2,5.3
291,stable,long,200,exponential,3,,sd,9.9,9.8,7.4,7.6,8.6,9.2,10,11,13,14
292,stable,long,200,exponential,4,,sd,5.6,5.5,4.6,4.7,5.1,5.3,5.8,6.1,6.6,6.9
293,stable,long,200,exponential,5,,sd,8.7,8.5,6.5,6.9,7.6,8.1,9,9.7,11,12
294,stable,long,200,exponential,6,,sd,5.3,5.2,4.3,4.4,4.8,5,5.4,5.7,6.3,6.6
295,stable,long,200,exponential,7,,sd,9.5,9.3,7.1,7.4,8.2,8.8,9.9,11,12,13
296,stable,long,200,exponential,8,,sd,5.7,5.7,4.7,4.8,5.2,5.5,5.9,6.2,6.8,7.1
297,stable,long,200,exponential,9,,sd,5.2,5.2,4.2,4.4,4.7,4.9,5.4,5.7,6.3,6.6
298,stable,long,200,exponential,10,,sd,5.5,5.4,4.4,4.5,4.9,5.2,5.6,6,6.7,6.9
299,stable,long,200,exponential,11,,sd,6.9,6.8,5.5,5.7,6.2,6.5,7.1,7.5,8.4,8.8
300,stable,long,200,exponential,12,,sd,5.9,5.8,4.8,4.9,5.3,5.6,6,6.4,7.1,7.4
301,stable,long,200,exponential,13,,sd,5.3,5.3,4.3,4.5,4.8,5.1,5.5,5.8,6.3,6.6
302,stable,long,200,exponential,14,,sd,5.1,5.1,4.2,4.3,4.7,4.9,5.3,5.5,6.1,6.3
303,stable,long,200,exponential,15,,sd,5.4,5.3,4.3,4.4,4.9,5.1,5.6,5.9,6.5,6.8
304,stable,long,200,exponential,16,,sd,17,17,12,12,14,16,18,20,24,26
305,stable,long,200,exponential,17,,sd,5.6,5.6,4.5,4.7,5.1,5.3,5.8,6.1,6.7,7
306,stable,long,200,exponential,18,,sd,5.2,5.1,4.3,4.4,4.7,4.9,5.3,5.6,6.1,6.4
307,stable,long,200,exponential,19,,sd,6.2,6.1,5,5.1,5.6,5.8,6.4,6.7,7.4,7.7
