id,scenario,distribution,sample_size,data_type,replicate,obs_type,parameter,mean,median,q2.5,q5,q20,q35,q65,q80,q95,q97.5
84,decay,medium,200,exponential,16,,sd,2.9,2.8,2.4,2.4,2.6,2.7,2.9,3.1,3.4,3.5
85,decay,medium,200,exponential,17,,sd,3.6,3.5,2.9,3,3.2,3.4,3.7,4,4.4,4.6
86,decay,medium,200,exponential,18,,sd,4.3,4.3,3.4,3.5,3.8,4.1,4.5,4.8,5.4,5.7
87,decay,medium,200,exponential,19,,sd,2.9,2.9,2.4,2.5,2.7,2.8,3,3.1,3.4,3.6
88,decay,medium,200,exponential,20,,sd,3.5,3.5,2.9,3,3.2,3.3,3.6,3.8,4.3,4.5
89,decay,short,200,exponential,1,,sd,1.3,1.3,1.1,1.1,1.2,1.3,1.4,1.4,1.5,1.6
90,decay,short,200,exponential,2,,sd,1.1,1,0.92,0.93,0.98,1,1.1,1.1,1.2,1.2
91,decay,short,200,exponential,3,,sd,0.99,0.98,0.94,0.94,0.95,0.96,0.99,1,1.1,1.1
92,decay,short,200,exponential,4,,sd,1.3,1.3,1.1,1.2,1.2,1.3,1.4,1.4,1.5,1.6
93,decay,short,200,exponential,5,,sd,1.4,1.4,1.2,1.2,1.3,1.3,1.4,1.5,1.6,1.6
94,decay,short,200,exponential,6,,sd,1.4,1.4,1.2,1.2,1.3,1.3,1.4,1.5,1.6,1.6
95,decay,short,200,exponential,7,,sd,1.3,1.3,1.1,1.1,1.2,1.3,1.3,1.4,1.5,1.5
96,decay,short,200,exponential,8,,sd,1.3,1.3,1.1,1.1,1.2,1.3,1.4,1.4,1.5,1.6
97,decay,short,200,exponential,9,,sd,1.3,1.3,1.1,1.2,1.2,1.3,1.4,1.4,1.5,1.6
98,decay,short,200,exponential,10,,sd,1.5,1.5,1.3,1.3,1.4,1.4,1.5,1.6,1.7,1.7
99,decay,short,200,exponential,11,,sd,1.1,1.1,0.95,0.97,1,1.1,1.1,1.2,1.3,1.3
100,decay,short,200,exponential,12,,sd,1.1,1.1,0.97,0.99,1.1,1.1,1.2,1.2,1.3,1.3
101,decay,short,200,exponential,13,,sd,1.3,1.3,1.2,1.2,1.3,1.3,1.4,1.4,1.5,1.6
102,decay,short,200,exponential,14,,sd,1.5,1.5,1.3,1.3,1.4,1.5,1.6,1.6,1.7,1.8
103,decay,short,200,exponential,15,,sd,1.3,1.3,1.1,1.2,1.2,1.3,1.4,1.4,1.5,1.6
104,decay,short,200,exponential,16,,sd,1.4,1.4,1.2,1.2,1.3,1.3,1.4,1.5,1.6,1.6
105,decay,short,200,exponential,17,,sd,1.6,1.5,1.3,1.3,1.4,1.5,1.6,1.7,1.8,1.9
106,decay,short,200,exponential,18,,sd,1.5,1.5,1.3,1.3,1.4,1.5,1.6,1.6,1.7,1.8
107,decay,short,200,exponential,19,,sd,1.3,1.3,1.1,1.1,1.2,1.2,1.3,1.4,1.5,1.5
108,decay,short,200,exponential,20,,sd,1.3,1.3,1.2,1.2,1.3,1.3,1.4,1.4,1.5,1.6
109,fast decay,long,200,exponential,1,,sd,11,10,6.2,6.6,7.9,8.9,11,14,20,24
110,fast decay,long,200,exponential,2,,sd,10,8.9,5.6,6,7.1,7.9,10,12,18,22
111,fast decay,long,200,exponential,3,,sd,11,9.9,6.2,6.6,7.9,8.8,11,13,20,25
112,fast decay,long,200,exponential,4,,sd,8.2,7.8,5.4,5.6,6.5,7.1,8.5,9.5,12,14
113,fast decay,long,200,exponential,5,,sd,7.5,7,4.9,5.2,5.9,6.5,7.7,8.6,11,13
114,fast decay,long,200,exponential,6,,sd,4.9,4.8,3.8,4,4.3,4.5,5,5.4,6.2,6.6
115,fast decay,long,200,exponential,7,,sd,7.3,6.9,5,5.2,5.9,6.4,7.5,8.4,11,12
116,fast decay,long,200,exponential,8,,sd,8,7.6,5.3,5.6,6.4,7,8.3,9.3,12,13
117,fast decay,long,200,exponential,9,,sd,5.2,5,3.9,4.1,4.5,4.8,5.4,5.8,6.9,7.3
118,fast decay,long,200,exponential,10,,sd,10,9.3,5.8,6.2,7.4,8.3,11,13,19,23
119,fast decay,long,200,exponential,11,,sd,7.6,7.2,5,5.3,6.1,6.6,7.8,8.7,11,13
120,fast decay,long,200,exponential,12,,sd,8.5,7.9,5.6,5.9,6.8,7.3,8.7,9.9,13,14
121,fast decay,long,200,exponential,13,,sd,7.2,6.8,4.8,5.1,5.8,6.3,7.4,8.3,10,12
122,fast decay,long,200,exponential,14,,sd,10,9.2,5.9,6.4,7.5,8.3,10,12,17,19
123,fast decay,long,200,exponential,15,,sd,5.8,5.6,4.2,4.4,4.9,5.2,6,6.6,8.1,9.1
124,fast decay,long,200,exponential,16,,sd,11,10,6.5,6.9,8,9,11,14,20,25
125,fast decay,long,200,exponential,17,,sd,9.7,8.9,6,6.3,7.3,8.1,9.8,11,15,18
126,fast decay,long,200,exponential,18,,sd,7.1,6.8,5.1,5.3,6,6.4,7.3,8.1,9.8,11
127,fast decay,long,200,exponential,19,,sd,7,6.7,4.8,5,5.7,6.2,7.3,8.1,9.9,11
128,fast decay,long,200,exponential,20,,sd,7,6.7,4.9,5.1,5.9,6.3,7.3,8,9.7,11
129,fast decay,medium,200,exponential,1,,sd,3.9,3.8,3.1,3.2,3.4,3.6,4,4.3,4.8,5.1
130,fast decay,medium,200,exponential,2,,sd,3.5,3.4,2.8,2.9,3.1,3.3,3.6,3.8,4.3,4.5
131,fast decay,medium,200,exponential,3,,sd,3.4,3.4,2.8,2.9,3.1,3.2,3.5,3.7,4.2,4.4
132,fast decay,medium,200,exponential,4,,sd,3.6,3.6,3,3,3.3,3.4,3.7,4,4.3,4.5
133,fast decay,medium,200,exponential,5,,sd,3.7,3.7,3,3.1,3.3,3.5,3.9,4.1,4.6,4.8
134,fast decay,medium,200,exponential,6,,sd,3.1,3.1,2.6,2.7,2.9,3,3.2,3.4,3.8,3.9
135,fast decay,medium,200,exponential,7,,sd,3.9,3.8,3.1,3.2,3.5,3.7,4,4.2,4.7,5
136,fast decay,medium,200,exponential,8,,sd,3.5,3.5,2.8,2.9,3.1,3.3,3.6,3.9,4.4,4.6
137,fast decay,medium,200,exponential,9,,sd,3.3,3.3,2.7,2.8,3,3.1,3.4,3.6,3.9,4.1
138,fast decay,medium,200,exponential,10,,sd,2.8,2.7,2.3,2.4,2.5,2.7,2.8,3,3.3,3.4
139,fast decay,medium,200,exponential,11,,sd,3.8,3.7,3,3.1,3.4,3.6,3.9,4.2,4.8,5
140,fast decay,medium,200,exponential,12,,sd,3.3,3.3,2.7,2.8,3,3.1,3.4,3.6,4,4.1
141,fast decay,medium,200,exponential,13,,sd,3.4,3.4,2.8,2.9,3.1,3.3,3.5,3.7,4.1,4.4
142,fast decay,medium,200,exponential,14,,sd,3.8,3.8,3.1,3.2,3.4,3.6,4,4.2,4.7,4.9
143,fast decay,medium,200,exponential,15,,sd,3.8,3.7,3,3,3.3,3.5,3.9,4.2,4.7,5
144,fast decay,medium,200,exponential,16,,sd,3.6,3.6,2.9,3,3.3,3.4,3.7,4,4.4,4.7
145,fast decay,medium,200,exponential,17,,sd,5.1,5,3.7,3.9,4.4,4.7,5.3,5.8,6.9,7.4
146,fast decay,medium,200,exponential,18,,sd,3.3,3.2,2.7,2.8,3,3.1,3.4,3.6,3.9,4.1
147,fast decay,medium,200,exponential,19,,sd,3.7,3.7,3,3.1,3.4,3.5,3.8,4,4.4,4.7
148,fast decay,medium,200,exponential,20,,sd,3.7,3.7,3,3.1,3.4,3.5,3.9,4.1,4.5,4.8
149,fast decay,short,200,exponential,1,,sd,1.3,1.3,1.1,1.2,1.2,1.3,1.4,1.4,1.5,1.6
150,fast decay,short,200,exponential,2,,sd,1,1,0.96,0.97,0.99,1,1,1.1,1.1,1.2
151,fast decay,short,200,exponential,3,,sd,0.98,0.97,0.94,0.94,0.96,0.96,0.98,0.99,1,1
152,fast decay,short,200,exponential,4,,sd,1.5,1.5,1.2,1.3,1.4,1.4,1.5,1.6,1.7,1.8
153,fast decay,short,200,exponential,5,,sd,1.2,1.2,0.99,1,1.1,1.1,1.2,1.2,1.4,1.4
154,fast decay,short,200,exponential,6,,sd,1.5,1.5,1.2,1.3,1.4,1.4,1.5,1.6,1.7,1.8
155,fast decay,short,200,exponential,7,,sd,1.1,1.1,0.96,0.97,1,1.1,1.1,1.2,1.3,1.3
156,fast decay,short,200,exponential,8,,sd,1.3,1.3,1.1,1.2,1.2,1.3,1.4,1.4,1.5,1.6
157,fast decay,short,200,exponential,9,,sd,1.2,1.2,1.1,1.1,1.2,1.2,1.3,1.3,1.4,1.5
158,fast decay,short,200,exponential,10,,sd,1,1,0.94,0.95,0.97,0.98,1,1.1,1.1,1.2
159,fast decay,short,200,exponential,11,,sd,1.2,1.2,1,1.1,1.1,1.2,1.3,1.3,1.4,1.5
160,fast decay,short,200,exponential,12,,sd,0.98,0.97,0.93,0.94,0.95,0.96,0.98,1,1.1,1.1
161,fast decay,short,200,exponential,13,,sd,1.4,1.4,1.2,1.2,1.3,1.3,1.4,1.5,1.6,1.6
162,fast decay,short,200,exponential,14,,sd,1.4,1.4,1.2,1.2,1.3,1.3,1.4,1.5,1.6,1.6
163,fast decay,short,200,exponential,15,,sd,1,0.99,0.94,0.95,0.97,0.98,1,1,1.1,1.1
164,fast decay,short,200,exponential,16,,sd,1.1,1.1,0.94,0.95,1,1,1.1,1.1,1.2,1.3
165,fast decay,short,200,exponential,17,,sd,1.3,1.3,1.1,1.1,1.2,1.2,1.3,1.4,1.5,1.5
166,fast decay,short,200,exponential,18,,sd,1,1,0.96,0.96,0.98,0.99,1,1,1.1,1.1
167,fast decay,short,200,exponential,19,,sd,1.3,1.3,1.1,1.2,1.2,1.3,1.4,1.4,1.5,1.6
168,fast decay,short,200,exponential,20,,sd,1.3,1.3,1.1,1.1,1.2,1.2,1.3,1.4,1.5,1.6
169,fast growth,long,200,exponential,1,,sd,6.7,6.2,4.1,4.3,5.1,5.7,6.9,7.9,11,12
170,fast growth,long,200,exponential,2,,sd,5.5,5.3,3.6,3.8,4.4,4.9,5.8,6.5,8,8.8
171,fast growth,long,200,exponential,3,,sd,6.6,6.2,4.1,4.4,5.1,5.7,6.9,7.9,10,11
172,fast growth,long,200,exponential,4,,sd,5.3,5,3.4,3.6,4.2,4.6,5.5,6.1,7.8,8.7
173,fast growth,long,200,exponential,5,,sd,6.6,6.2,4.2,4.5,5.2,5.7,6.9,7.8,9.9,11
174,fast growth,long,200,exponential,6,,sd,5.6,5.3,3.7,3.9,4.5,4.9,5.8,6.5,8.3,9.3
175,fast growth,long,200,exponential,7,,sd,5.8,5.5,3.8,4.1,4.6,5.1,6,6.8,8.6,9.5
176,fast growth,long,200,exponential,8,,sd,9.6,8.7,5.4,5.7,6.9,7.8,9.7,11,16,19
177,fast growth,long,200,exponential,9,,sd,6.1,5.7,3.9,4.1,4.8,5.3,6.3,7,9.1,10
178,fast growth,long,200,exponential,10,,sd,5.2,5,3.5,3.7,4.2,4.6,5.4,6.1,7.6,8.5
179,fast growth,long,200,exponential,11,,sd,7.3,6.8,4.4,4.7,5.6,6.2,7.6,8.6,11,13
180,fast growth,long,200,exponential,12,,sd,6.6,6.2,4.2,4.4,5.2,5.7,6.9,7.7,9.9,11
181,fast growth,long,200,exponential,13,,sd,8.4,7.7,4.9,5.2,6.2,6.9,8.6,10,14,15
182,fast growth,long,200,exponential,14,,sd,12,10,5.8,6.3,8,9.1,12,15,24,32
183,fast growth,long,200,exponential,15,,sd,6.8,6.4,4.3,4.5,5.3,5.8,7,8,10,11
184,fast growth,long,200,exponential,16,,sd,8.7,8,5.1,5.4,6.3,7.1,8.9,10,14,16
185,fast growth,long,200,exponential,17,,sd,5.7,5.4,3.6,3.9,4.5,5,5.9,6.5,8.4,9.5
186,fast growth,long,200,exponential,18,,sd,6.6,6.2,4,4.3,5.1,5.6,6.8,7.8,10,12
187,fast growth,long,200,exponential,19,,sd,7.2,6.8,4.3,4.6,5.5,6.1,7.6,8.6,11,13
188,fast growth,long,200,exponential,20,,sd,12,10,6,6.4,7.9,9.1,12,14,23,28
189,fast growth,medium,200,exponential,1,,sd,4.8,4.6,3.3,3.5,3.9,4.3,4.9,5.4,6.8,7.4
190,fast growth,medium,200,exponential,2,,sd,3.5,3.4,2.6,2.7,3,3.3,3.6,3.9,4.6,5
191,fast growth,medium,200,exponential,3,,sd,3.6,3.5,2.6,2.8,3.1,3.3,3.7,4,4.8,5.1
192,fast growth,medium,200,exponential,4,,sd,3.5,3.4,2.6,2.7,3,3.2,3.6,3.9,4.6,4.9
193,fast growth,medium,200,exponential,5,,sd,3.2,3.1,2.4,2.5,2.8,3,3.3,3.6,4.2,4.5
194,fast growth,medium,200,exponential,6,,sd,4.3,4.2,3.1,3.3,3.7,3.9,4.5,4.9,5.9,6.3
195,fast growth,medium,200,exponential,7,,sd,4.8,4.6,3.4,3.5,4,4.3,5.1,5.6,6.8,7.3
196,fast growth,medium,200,exponential,8,,sd,4.7,4.5,3.2,3.4,3.9,4.2,4.8,5.3,6.7,7.3
197,fast growth,medium,200,exponential,9,,sd,3,2.9,2.2,2.4,2.6,2.8,3.1,3.3,3.8,4
198,fast growth,medium,200,exponential,10,,sd,3.2,3.1,2.4,2.5,2.8,3,3.3,3.6,4.1,4.3
199,fast growth,medium,200,exponential,11,,sd,3.9,3.7,2.8,2.9,3.3,3.5,4,4.4,5.1,5.4
200,fast growth,medium,200,exponential,12,,sd,3.4,3.3,2.5,2.6,3,3.1,3.5,3.8,4.4,4.7
201,fast growth,medium,200,exponential,13,,sd,3.6,3.5,2.7,2.8,3.1,3.3,3.8,4.1,4.9,5.3
202,fast growth,medium,200,exponential,14,,sd,3.4,3.4,2.6,2.7,3,3.2,3.6,3.8,4.4,4.8
203,fast growth,medium,200,exponential,15,,sd,4.1,4,2.9,3,3.4,3.7,4.3,4.7,5.6,6.1
204,fast growth,medium,200,exponential,16,,sd,3.2,3.1,2.4,2.5,2.8,3,3.3,3.5,4.1,4.4
205,fast growth,medium,200,exponential,17,,sd,3.3,3.2,2.4,2.5,2.8,3,3.4,3.7,4.2,4.5
206,fast growth,medium,200,exponential,18,,sd,4.1,4,2.9,3.1,3.5,3.7,4.2,4.7,5.5,5.9
207,fast growth,medium,200,exponential,19,,sd,3.5,3.4,2.6,2.7,3,3.2,3.6,3.9,4.6,4.9
208,fast growth,medium,200,exponential,20,,sd,4.3,4.1,3.1,3.2,3.6,3.8,4.4,4.9,5.9,6.3
209,fast growth,short,200,exponential,1,,sd,1.4,1.4,1.2,1.2,1.3,1.4,1.5,1.5,1.7,1.7
210,fast growth,short,200,exponential,2,,sd,1.2,1.2,1,1,1.1,1.1,1.2,1.3,1.4,1.5
211,fast growth,short,200,exponential,3,,sd,1.4,1.4,1.2,1.2,1.3,1.4,1.5,1.6,1.7,1.8
212,fast growth,short,200,exponential,4,,sd,1.3,1.3,1.1,1.1,1.2,1.2,1.3,1.4,1.5,1.6
213,fast growth,short,200,exponential,5,,sd,1.3,1.3,1.1,1.1,1.2,1.3,1.4,1.4,1.6,1.6
214,fast growth,short,200,exponential,6,,sd,1.3,1.3,1.1,1.1,1.2,1.2,1.3,1.4,1.5,1.6
215,fast growth,short,200,exponential,7,,sd,1.6,1.5,1.3,1.3,1.4,1.5,1.6,1.7,1.8,1.9
216,fast growth,short,200,exponential,8,,sd,1.6,1.6,1.3,1.3,1.5,1.5,1.7,1.7,1.9,2
217,fast growth,short,200,exponential,9,,sd,1.4,1.4,1.2,1.2,1.3,1.4,1.5,1.6,1.7,1.8
218,fast growth,short,200,exponential,10,,sd,1.2,1.2,1,1,1.1,1.2,1.3,1.3,1.4,1.5
219,fast growth,short,200,exponential,11,,sd,1.2,1.2,0.99,1,1.1,1.1,1.2,1.3,1.4,1.5
220,fast growth,short,200,exponential,12,,sd,1.3,1.3,1.1,1.1,1.2,1.2,1.3,1.4,1.5,1.6
221,fast growth,short,200,exponential,13,,sd,1.2,1.2,0.97,1,1.1,1.1,1.2,1.3,1.4,1.4
222,fast growth,short,200,exponential,14,,sd,1.2,1.2,1,1.1,1.1,1.2,1.3,1.3,1.4,1.5
223,fast growth,short,200,exponential,15,,sd,1.5,1.5,1.2,1.3,1.4,1.4,1.6,1.6,1.8,1.9
224,fast growth,short,200,exponential,16,,sd,1.2,1.2,1,1.1,1.1,1.2,1.3,1.3,1.5,1.5
225,fast growth,short,200,exponential,17,,sd,1.4,1.4,1.1,1.1,1.3,1.3,1.4,1.5,1.6,1.7
226,fast growth,short,200,exponential,18,,sd,1.4,1.4,1.1,1.2,1.3,1.3,1.4,1.5,1.6,1.7
227,fast growth,short,200,exponential,19,,sd,1.4,1.4,1.1,1.2,1.3,1.3,1.4,1.5,1.7,1.7
228,fast growth,short,200,exponential,20,,sd,1.2,1.2,0.98,1,1.1,1.1,1.2,1.3,1.4,1.5
229,growth,long,200,exponential,1,,sd,6.2,5.9,4.2,4.4,5.1,5.5,6.5,7.2,8.8,9.6
230,growth,long,200,exponential,2,,sd,12,11,6.4,6.9,8.6,9.8,13,15,21,26
231,growth,long,200,exponential,3,,sd,6.6,6.4,4.6,4.8,5.5,5.9,6.9,7.7,9.3,10
232,growth,long,200,exponential,4,,sd,5.4,5.3,3.9,4,4.6,4.9,5.7,6.2,7.4,7.9
233,growth,long,200,exponential,5,,sd,5.7,5.5,4,4.2,4.8,5.2,5.9,6.5,8,8.7
234,growth,long,200,exponential,6,,sd,6.1,5.8,4.2,4.4,5,5.4,6.3,7,8.6,9.5
235,growth,long,200,exponential,7,,sd,10,9.5,6.1,6.5,7.8,8.6,11,12,16,19
236,growth,long,200,exponential,8,,sd,5.6,5.4,4,4.1,4.7,5,5.8,6.4,7.7,8.3
237,growth,long,200,exponential,9,,sd,10,9.3,6,6.4,7.5,8.4,10,12,16,19
238,growth,long,200,exponential,10,,sd,6.8,6.5,4.6,4.8,5.5,6.1,7.1,7.9,10,11
239,growth,long,200,exponential,11,,sd,6.9,6.6,4.5,4.8,5.5,6.1,7.2,8,10,11
240,growth,long,200,exponential,12,,sd,8.9,8.4,5.3,5.7,6.7,7.5,9.3,11,14,16
241,growth,long,200,exponential,13,,sd,5.4,5.3,3.8,4,4.5,4.9,5.7,6.2,7.4,8
242,growth,long,200,exponential,14,,sd,7.8,7.4,5,5.2,6.2,6.8,8.1,9.2,12,13
243,growth,long,200,exponential,15,,sd,7.2,6.8,4.8,5,5.8,6.3,7.4,8.3,10,12
244,growth,long,200,exponential,16,,sd,9.5,8.9,5.7,6.1,7.2,8,9.9,11,15,17
245,growth,long,200,exponential,17,,sd,6.7,6.5,4.6,4.8,5.5,6,7,7.8,9.6,11
246,growth,long,200,exponential,18,,sd,5.3,5.2,3.8,4,4.5,4.9,5.6,6,7.1,7.6
247,growth,long,200,exponential,19,,sd,5.4,5.2,3.8,4,4.5,4.9,5.6,6.2,7.4,8
248,growth,long,200,exponential,20,,sd,7.7,7.2,4.9,5.2,6.1,6.7,8,9.1,12,13
249,growth,medium,200,exponential,1,,sd,3.4,3.4,2.7,2.8,3,3.2,3.6,3.8,4.3,4.5
250,growth,medium,200,exponential,2,,sd,3.9,3.8,2.9,3.1,3.4,3.6,4,4.3,5,5.3
251,growth,medium,200,exponential,3,,sd,4.2,4.2,3.2,3.3,3.7,3.9,4.4,4.7,5.5,5.8
252,growth,medium,200,exponential,4,,sd,3.9,3.9,3,3.1,3.5,3.7,4.1,4.3,4.9,5.2
253,growth,medium,200,exponential,5,,sd,3,2.9,2.4,2.5,2.7,2.8,3.1,3.2,3.6,3.8
254,growth,medium,200,exponential,6,,sd,3.2,3.2,2.6,2.7,2.9,3,3.3,3.5,3.9,4.1
255,growth,medium,200,exponential,7,,sd,3.4,3.4,2.7,2.8,3.1,3.2,3.5,3.8,4.3,4.5
256,growth,medium,200,exponential,8,,sd,3.8,3.7,2.9,3,3.3,3.5,3.9,4.2,4.8,5
257,growth,medium,200,exponential,9,,sd,4.8,4.7,3.5,3.7,4.1,4.4,5,5.4,6.3,6.9
258,growth,medium,200,exponential,10,,sd,4.3,4.2,3.2,3.4,3.7,4,4.4,4.8,5.4,5.8
259,growth,medium,200,exponential,11,,sd,3.9,3.9,3,3.1,3.5,3.7,4.1,4.4,5,5.3
260,growth,medium,200,exponential,12,,sd,4.3,4.2,3.2,3.3,3.7,3.9,4.4,4.8,5.6,6
261,growth,medium,200,exponential,13,,sd,3.1,3,2.4,2.5,2.7,2.9,3.2,3.4,3.8,4
262,growth,medium,200,exponential,14,,sd,3,3,2.4,2.5,2.7,2.9,3.1,3.3,3.7,3.9
263,growth,medium,200,exponential,15,,sd,3.6,3.5,2.8,2.9,3.2,3.3,3.7,3.9,4.4,4.6
264,growth,medium,200,exponential,16,,sd,4.2,4.1,3.2,3.3,3.7,3.9,4.4,4.7,5.4,5.8
265,growth,medium,200,exponential,17,,sd,4.5,4.4,3.3,3.5,3.9,4.1,4.7,5.1,5.9,6.3
266,growth,medium,200,exponential,18,,sd,3.7,3.6,2.8,2.9,3.2,3.4,3.8,4.1,4.6,4.9
267,growth,medium,200,exponential,19,,sd,3,2.9,2.4,2.5,2.7,2.8,3.1,3.2,3.6,3.8
268,growth,medium,200,exponential,20,,sd,4.4,4.3,3.3,3.4,3.8,4.1,4.6,4.9,5.7,6.1
269,growth,short,200,exponential,1,,sd,1.5,1.5,1.3,1.3,1.4,1.4,1.5,1.6,1.8,1.8
270,growth,short,200,exponential,2,,sd,1.3,1.3,1.1,1.1,1.2,1.2,1.3,1.4,1.5,1.5
271,growth,short,200,exponential,3,,sd,1.6,1.6,1.3,1.3,1.4,1.5,1.6,1.7,1.8,1.9
272,growth,short,200,exponential,4,,sd,1.4,1.4,1.1,1.2,1.3,1.3,1.4,1.5,1.6,1.6
273,growth,short,200,exponential,5,,sd,1.3,1.3,1.1,1.1,1.2,1.2,1.3,1.4,1.5,1.5
274,growth,short,200,exponential,6,,sd,1.4,1.3,1.2,1.2,1.3,1.3,1.4,1.4,1.6,1.6
275,growth,short,200,exponential,7,,sd,1.4,1.4,1.1,1.2,1.3,1.3,1.4,1.5,1.6,1.6
276,growth,short,200,exponential,8,,sd,1.4,1.4,1.2,1.2,1.3,1.3,1.4,1.5,1.6,1.7
277,growth,short,200,exponential,9,,sd,1.3,1.3,1.1,1.2,1.2,1.3,1.4,1.4,1.5,1.6
278,growth,short,200,exponential,10,,sd,1.4,1.4,1.2,1.2,1.3,1.4,1.5,1.5,1.7,1.7
279,growth,short,200,exponential,11,,sd,1.4,1.4,1.2,1.2,1.3,1.3,1.4,1.5,1.6,1.7
280,growth,short,200,exponential,12,,sd,1.5,1.4,1.2,1.3,1.3,1.4,1.5,1.6,1.7,1.8
281,growth,short,200,exponential,13,,sd,1.3,1.3,1.1,1.2,1.2,1.3,1.4,1.4,1.6,1.6
282,growth,short,200,exponential,14,,sd,1.4,1.4,1.2,1.2,1.3,1.3,1.4,1.5,1.6,1.7
283,growth,short,200,exponential,15,,sd,1.2,1.2,1,1,1.1,1.2,1.2,1.3,1.4,1.4
284,growth,short,200,exponential,16,,sd,1.3,1.3,1.1,1.2,1.2,1.3,1.4,1.4,1.6,1.6
285,growth,short,200,exponential,17,,sd,1.4,1.4,1.2,1.2,1.3,1.3,1.4,1.5,1.6,1.7
286,growth,short,200,exponential,18,,sd,1.3,1.3,1.1,1.1,1.2,1.3,1.3,1.4,1.5,1.6
287,growth,short,200,exponential,19,,sd,1.2,1.2,1,1,1.1,1.2,1.2,1.3,1.4,1.4
288,growth,short,200,exponential,20,,sd,1.5,1.5,1.3,1.3,1.4,1.5,1.6,1.6,1.8,1.8
289,stable,long,200,exponential,1,,sd,5.5,5.4,4.1,4.3,4.8,5.1,5.7,6.2,7.3,7.8
290,stable,long,200,exponential,2,,sd,7.7,7.3,5.1,5.4,6.2,6.8,7.9,8.8,11,12
291,stable,long,200,exponential,3,,sd,9.1,8.6,5.9,6.3,7.3,8,9.5,11,13,15
292,stable,long,200,exponential,4,,sd,6.4,6.2,4.6,4.8,5.4,5.8,6.6,7.2,8.5,9.1
293,stable,long,200,exponential,5,,sd,6,5.8,4.4,4.6,5.1,5.4,6.2,6.7,7.9,8.4
294,stable,long,200,exponential,6,,sd,10,9.7,6.5,7,8.1,8.9,11,12,16,18
295,stable,long,200,exponential,7,,sd,8.6,8.2,5.6,6,6.8,7.5,8.9,10,13,14
296,stable,long,200,exponential,8,,sd,7,6.7,4.9,5.1,5.8,6.3,7.3,8,9.6,10
297,stable,long,200,exponential,9,,sd,9,8.6,5.9,6.3,7.2,7.9,9.4,10,13,15
298,stable,long,200,exponential,10,,sd,7.4,7.1,5.1,5.4,6.1,6.7,7.7,8.5,10,11
299,stable,long,200,exponential,11,,sd,11,10,6.6,6.9,8.2,9.1,11,13,17,19
300,stable,long,200,exponential,12,,sd,6.4,6.2,4.6,4.7,5.4,5.8,6.7,7.4,8.8,9.5
301,stable,long,200,exponential,13,,sd,11,10,6.6,6.9,8.2,9,11,13,16,18
302,stable,long,200,exponential,14,,sd,13,12,7.3,7.9,9.4,11,13,16,22,25
303,stable,long,200,exponential,15,,sd,9.6,9.1,6.2,6.6,7.6,8.4,10,11,14,16
304,stable,long,200,exponential,16,,sd,7.1,6.9,5,5.3,6,6.4,7.4,8.1,9.7,11
305,stable,long,200,exponential,17,,sd,11,11,6.6,7.1,8.5,9.6,12,14,18,21
306,stable,long,200,exponential,18,,sd,5.7,5.6,4.2,4.4,4.9,5.3,5.9,6.4,7.5,8.1
307,stable,long,200,exponential,19,,sd,6.4,6.2,4.6,4.8,5.4,5.8,6.6,7.2,8.5,9.2
308,stable,long,200,exponential,20,,sd,9.2,8.7,5.8,6.1,7.2,7.9,9.5,11,14,15
309,stable,medium,200,exponential,1,,sd,3.1,3.1,2.5,2.6,2.8,3,3.2,3.4,3.7,3.8
310,stable,medium,200,exponential,2,,sd,4.6,4.5,3.5,3.7,4,4.2,4.8,5.1,5.8,6.1
311,stable,medium,200,exponential,3,,sd,4.1,4,3.2,3.3,3.6,3.8,4.2,4.5,5.1,5.4
312,stable,medium,200,exponential,4,,sd,3.8,3.8,3,3.1,3.4,3.6,3.9,4.2,4.7,4.9
313,stable,medium,200,exponential,5,,sd,3.8,3.7,3,3.1,3.4,3.6,3.9,4.1,4.6,4.8
314,stable,medium,200,exponential,6,,sd,3.5,3.4,2.8,2.9,3.1,3.3,3.6,3.8,4.2,4.4
315,stable,medium,200,exponential,7,,sd,4.6,4.5,3.6,3.7,4.1,4.3,4.8,5.1,5.8,6.1
316,stable,medium,200,exponential,8,,sd,3.6,3.6,2.9,3,3.2,3.4,3.7,3.9,4.4,4.6
317,stable,medium,200,exponential,9,,sd,3.2,3.2,2.6,2.7,2.9,3.1,3.3,3.5,3.9,4
318,stable,medium,200,exponential,10,,sd,3.8,3.7,3,3.1,3.4,3.6,3.9,4.1,4.6,4.9
319,stable,medium,200,exponential,11,,sd,4.6,4.5,3.5,3.7,4,4.3,4.8,5.1,5.8,6.2
320,stable,medium,200,exponential,12,,sd,4.7,4.6,3.6,3.7,4.1,4.3,4.9,5.2,6,6.3
321,stable,medium,200,exponential,13,,sd,4.6,4.5,3.6,3.7,4.1,4.3,4.8,5.1,5.8,6.1
322,stable,medium,200,exponential,14,,sd,4.1,4,3.2,3.3,3.6,3.8,4.2,4.5,5,5.3
323,stable,medium,200,exponential,15,,sd,4,4,3.2,3.3,3.6,3.8,4.2,4.5,4.9,5.2
324,stable,medium,200,exponential,16,,sd,3.8,3.8,3.1,3.2,3.4,3.6,4,4.2,4.7,5
325,stable,medium,200,exponential,17,,sd,4.1,4,3.2,3.3,3.6,3.8,4.2,4.5,5,5.2
