id,scenario,distribution,sample_size,data_type,replicate,obs_type,parameter,mean,median,q2.5,q5,q20,q35,q65,q80,q95,q97.5
193,fast growth,medium,200,exponential,5,,mean,5.3,5.3,4.4,4.5,4.9,5.1,5.5,5.8,6.3,6.5
194,fast growth,medium,200,exponential,6,,mean,6.8,6.7,5.5,5.7,6.2,6.5,7,7.3,8,8.3
195,fast growth,medium,200,exponential,7,,mean,7,6.9,5.6,5.8,6.3,6.6,7.2,7.6,8.6,9
196,fast growth,medium,200,exponential,8,,mean,7.1,7,5.7,5.8,6.4,6.7,7.3,7.7,8.6,9
197,fast growth,medium,200,exponential,9,,mean,5.6,5.6,4.7,4.8,5.2,5.4,5.8,6.1,6.6,6.8
198,fast growth,medium,200,exponential,10,,mean,6.2,6.1,5,5.2,5.6,5.9,6.3,6.7,7.3,7.7
199,fast growth,medium,200,exponential,11,,mean,6.1,6,5,5.2,5.6,5.8,6.2,6.5,7.1,7.3
200,fast growth,medium,200,exponential,12,,mean,5.8,5.8,4.8,5,5.3,5.6,6,6.3,6.8,7.1
201,fast growth,medium,200,exponential,13,,mean,5.9,5.9,4.8,5,5.4,5.6,6.1,6.4,7.1,7.4
202,fast growth,medium,200,exponential,14,,mean,6,6,5,5.1,5.5,5.7,6.2,6.4,6.9,7.1
203,fast growth,medium,200,exponential,15,,mean,5.7,5.7,4.7,4.8,5.2,5.4,5.9,6.1,6.7,7
204,fast growth,medium,200,exponential,16,,mean,5.6,5.6,4.7,4.8,5.1,5.4,5.8,6,6.5,6.7
205,fast growth,medium,200,exponential,17,,mean,5.4,5.3,4.5,4.6,4.9,5.1,5.5,5.8,6.2,6.4
206,fast growth,medium,200,exponential,18,,mean,6.2,6.2,5,5.2,5.6,5.9,6.4,6.7,7.4,7.7
207,fast growth,medium,200,exponential,19,,mean,5.5,5.5,4.6,4.7,5.1,5.3,5.7,6,6.4,6.7
208,fast growth,medium,200,exponential,20,,mean,5.8,5.8,4.8,4.9,5.3,5.6,6,6.3,6.9,7.2
209,fast growth,short,200,exponential,1,,mean,3.6,3.7,3.1,3.1,3.3,3.5,3.8,4,4.2,4.3
210,fast growth,short,200,exponential,2,,mean,3.6,3.6,3,3.1,3.3,3.4,3.7,3.9,4.1,4.1
211,fast growth,short,200,exponential,3,,mean,3.6,3.6,3,3.1,3.3,3.5,3.8,4,4.2,4.3
212,fast growth,short,200,exponential,4,,mean,3.6,3.6,3.1,3.1,3.3,3.5,3.8,4,4.2,4.2
213,fast growth,short,200,exponential,5,,mean,3.6,3.6,3,3.1,3.3,3.5,3.8,3.9,4.2,4.2
214,fast growth,short,200,exponential,6,,mean,3.7,3.8,3.2,3.2,3.4,3.6,3.9,4,4.3,4.3
215,fast growth,short,200,exponential,7,,mean,3.9,3.9,3.3,3.4,3.6,3.8,4.1,4.3,4.5,4.6
216,fast growth,short,200,exponential,8,,mean,3.8,3.8,3.2,3.3,3.5,3.7,4,4.1,4.4,4.5
217,fast growth,short,200,exponential,9,,mean,3.7,3.7,3.1,3.2,3.4,3.5,3.8,4,4.2,4.3
218,fast growth,short,200,exponential,10,,mean,3.7,3.7,3.1,3.2,3.4,3.6,3.9,4,4.2,4.3
219,fast growth,short,200,exponential,11,,mean,3.4,3.4,2.9,2.9,3.1,3.3,3.6,3.7,3.9,4
220,fast growth,short,200,exponential,12,,mean,3.5,3.5,2.9,3,3.2,3.4,3.7,3.8,4,4.1
221,fast growth,short,200,exponential,13,,mean,3.4,3.4,2.9,2.9,3.1,3.3,3.6,3.7,3.9,4
222,fast growth,short,200,exponential,14,,mean,3.6,3.6,3.1,3.1,3.3,3.5,3.8,3.9,4.1,4.2
223,fast growth,short,200,exponential,15,,mean,3.6,3.6,3,3.1,3.3,3.5,3.8,3.9,4.1,4.2
224,fast growth,short,200,exponential,16,,mean,3.6,3.5,3,3,3.2,3.4,3.7,3.9,4,4.1
225,fast growth,short,200,exponential,17,,mean,3.6,3.6,3,3.1,3.3,3.5,3.8,3.9,4.2,4.2
226,fast growth,short,200,exponential,18,,mean,3.6,3.6,3,3.1,3.3,3.5,3.8,3.9,4.1,4.2
227,fast growth,short,200,exponential,19,,mean,3.6,3.6,3,3.1,3.3,3.4,3.8,3.9,4.1,4.2
228,fast growth,short,200,exponential,20,,mean,3.4,3.4,2.8,2.9,3.1,3.2,3.5,3.7,3.9,3.9
229,growth,long,200,exponential,1,,mean,7.3,7.2,5.8,6,6.5,6.9,7.5,8,9,9.4
230,growth,long,200,exponential,2,,mean,9.3,9,7.1,7.3,8,8.5,9.6,10,12,13
231,growth,long,200,exponential,3,,mean,8.7,8.5,6.8,7,7.7,8.1,9,9.6,11,12
232,growth,long,200,exponential,4,,mean,7.2,7.1,5.8,6,6.5,6.8,7.4,7.9,8.7,9.1
233,growth,long,200,exponential,5,,mean,7.5,7.4,6.1,6.3,6.8,7.1,7.8,8.2,9.2,9.6
234,growth,long,200,exponential,6,,mean,7.4,7.3,6,6.2,6.7,7,7.6,8.1,8.9,9.4
235,growth,long,200,exponential,7,,mean,9.6,9.3,7.3,7.6,8.3,8.8,9.9,11,13,14
236,growth,long,200,exponential,8,,mean,7.4,7.3,5.9,6.1,6.6,6.9,7.6,8.1,9.1,9.6
237,growth,long,200,exponential,9,,mean,9.8,9.5,7.3,7.5,8.4,8.9,10,11,13,14
238,growth,long,200,exponential,10,,mean,7.4,7.3,6,6.1,6.7,7,7.6,8.1,8.9,9.3
239,growth,long,200,exponential,11,,mean,6.8,6.7,5.5,5.7,6.1,6.5,7,7.4,8.1,8.5
240,growth,long,200,exponential,12,,mean,9,8.7,6.8,7.1,7.8,8.2,9.3,10,12,13
241,growth,long,200,exponential,13,,mean,7.3,7.2,6,6.1,6.6,6.9,7.5,7.9,8.8,9.2
242,growth,long,200,exponential,14,,mean,7.9,7.7,6.2,6.4,7,7.4,8.1,8.7,9.9,10
243,growth,long,200,exponential,15,,mean,7.5,7.3,6,6.2,6.7,7.1,7.7,8.1,9.1,9.5
244,growth,long,200,exponential,16,,mean,8.8,8.6,6.9,7.1,7.8,8.2,9,9.6,11,12
245,growth,long,200,exponential,17,,mean,7.5,7.4,6.1,6.3,6.8,7.1,7.8,8.2,9.2,9.6
246,growth,long,200,exponential,18,,mean,7.6,7.5,6.2,6.4,6.9,7.2,7.8,8.3,9.2,9.6
247,growth,long,200,exponential,19,,mean,6.4,6.4,5.3,5.5,5.9,6.2,6.6,6.9,7.5,7.9
248,growth,long,200,exponential,20,,mean,8.8,8.5,6.6,6.9,7.6,8.1,9.1,9.7,11,12
249,growth,medium,200,exponential,1,,mean,5.6,5.5,4.7,4.8,5.2,5.4,5.7,6,6.4,6.6
250,growth,medium,200,exponential,2,,mean,5.6,5.6,4.8,4.9,5.2,5.4,5.8,6,6.4,6.5
251,growth,medium,200,exponential,3,,mean,6,6,5,5.2,5.5,5.8,6.2,6.4,6.9,7.1
252,growth,medium,200,exponential,4,,mean,6.4,6.3,5.4,5.6,5.9,6.2,6.6,6.8,7.3,7.5
253,growth,medium,200,exponential,5,,mean,5.4,5.4,4.6,4.7,5,5.2,5.6,5.8,6.2,6.3
254,growth,medium,200,exponential,6,,mean,5.9,5.9,5.1,5.3,5.6,5.8,6.1,6.3,6.7,6.8
255,growth,medium,200,exponential,7,,mean,5.8,5.8,4.9,5,5.3,5.6,6,6.2,6.7,6.8
256,growth,medium,200,exponential,8,,mean,5.9,5.9,5,5.1,5.5,5.7,6.1,6.4,6.8,7
257,growth,medium,200,exponential,9,,mean,6.6,6.6,5.6,5.7,6.1,6.4,6.8,7.1,7.7,7.9
258,growth,medium,200,exponential,10,,mean,6.3,6.3,5.3,5.5,5.9,6.1,6.5,6.8,7.3,7.5
259,growth,medium,200,exponential,11,,mean,6.2,6.2,5.2,5.4,5.8,6,6.4,6.6,7.1,7.3
260,growth,medium,200,exponential,12,,mean,6.1,6,5.1,5.3,5.6,5.8,6.2,6.5,7,7.2
261,growth,medium,200,exponential,13,,mean,5.5,5.5,4.6,4.8,5.1,5.3,5.7,5.9,6.3,6.5
262,growth,medium,200,exponential,14,,mean,5.5,5.4,4.7,4.8,5.1,5.3,5.6,5.8,6.1,6.3
263,growth,medium,200,exponential,15,,mean,5.9,5.8,5,5.1,5.4,5.7,6,6.3,6.7,6.9
264,growth,medium,200,exponential,16,,mean,6.3,6.3,5.4,5.5,5.9,6.1,6.5,6.8,7.3,7.5
265,growth,medium,200,exponential,17,,mean,6.7,6.6,5.6,5.7,6.2,6.4,6.9,7.2,7.8,8.1
266,growth,medium,200,exponential,18,,mean,5.7,5.7,4.8,5,5.3,5.5,5.9,6.1,6.6,6.7
267,growth,medium,200,exponential,19,,mean,5.6,5.5,4.8,4.9,5.2,5.4,5.7,5.9,6.3,6.4
268,growth,medium,200,exponential,20,,mean,6.4,6.4,5.4,5.6,5.9,6.2,6.6,6.8,7.3,7.5
269,growth,short,200,exponential,1,,mean,3.6,3.6,3.1,3.1,3.3,3.5,3.8,3.9,4.2,4.2
270,growth,short,200,exponential,2,,mean,3.6,3.6,3,3.1,3.3,3.4,3.7,3.9,4.1,4.1
271,growth,short,200,exponential,3,,mean,3.7,3.7,3.1,3.2,3.4,3.5,3.8,4,4.2,4.3
272,growth,short,200,exponential,4,,mean,3.4,3.4,2.9,2.9,3.1,3.3,3.6,3.7,3.9,4
273,growth,short,200,exponential,5,,mean,3.6,3.6,3.1,3.1,3.3,3.5,3.8,3.9,4.1,4.2
274,growth,short,200,exponential,6,,mean,3.6,3.6,3.1,3.1,3.3,3.5,3.8,3.9,4.1,4.2
275,growth,short,200,exponential,7,,mean,3.4,3.4,2.9,2.9,3.1,3.3,3.6,3.7,3.9,4
276,growth,short,200,exponential,8,,mean,3.7,3.7,3.2,3.2,3.4,3.6,3.9,4,4.2,4.3
277,growth,short,200,exponential,9,,mean,3.6,3.6,3.1,3.1,3.3,3.5,3.8,3.9,4.1,4.2
278,growth,short,200,exponential,10,,mean,3.6,3.6,3.1,3.1,3.3,3.5,3.8,3.9,4.1,4.2
279,growth,short,200,exponential,11,,mean,3.7,3.7,3.1,3.2,3.4,3.5,3.8,4,4.2,4.2
280,growth,short,200,exponential,12,,mean,3.6,3.6,3,3.1,3.3,3.5,3.8,3.9,4.1,4.2
281,growth,short,200,exponential,13,,mean,3.6,3.5,3,3.1,3.2,3.4,3.7,3.9,4.1,4.1
282,growth,short,200,exponential,14,,mean,3.6,3.6,3,3.1,3.2,3.4,3.7,3.9,4.1,4.1
283,growth,short,200,exponential,15,,mean,3.5,3.5,2.9,3,3.2,3.3,3.6,3.8,4,4
284,growth,short,200,exponential,16,,mean,3.8,3.8,3.3,3.3,3.5,3.7,4,4.1,4.3,4.4
285,growth,short,200,exponential,17,,mean,3.5,3.5,3,3,3.2,3.4,3.7,3.8,4,4.1
286,growth,short,200,exponential,18,,mean,3.7,3.7,3.2,3.2,3.4,3.5,3.9,4,4.2,4.3
287,growth,short,200,exponential,19,,mean,3.5,3.5,3,3.1,3.2,3.4,3.7,3.8,4,4.1
288,growth,short,200,exponential,20,,mean,3.7,3.7,3.1,3.1,3.4,3.5,3.8,4,4.2,4.3
289,stable,long,200,exponential,1,,mean,7.6,7.5,6.2,6.4,6.9,7.2,7.8,8.2,9.1,9.4
290,stable,long,200,exponential,2,,mean,7.8,7.7,6.5,6.7,7.2,7.5,8,8.4,9.2,9.5
291,stable,long,200,exponential,3,,mean,11,11,8.2,8.5,9.4,10,11,12,14,16
292,stable,long,200,exponential,4,,mean,7.4,7.3,6.2,6.4,6.9,7.1,7.6,7.9,8.5,8.8
293,stable,long,200,exponential,5,,mean,8.1,8,6.6,6.8,7.3,7.7,8.3,8.7,9.6,9.9
294,stable,long,200,exponential,6,,mean,9.5,9.3,7.6,7.9,8.5,8.9,9.7,10,12,12
295,stable,long,200,exponential,7,,mean,8.6,8.5,7,7.2,7.7,8.1,8.9,9.4,10,11
296,stable,long,200,exponential,8,,mean,7.7,7.6,6.4,6.6,7,7.4,7.9,8.3,9.1,9.4
297,stable,long,200,exponential,9,,mean,10,9.8,7.8,8,8.8,9.3,10,11,13,14
298,stable,long,200,exponential,10,,mean,8.5,8.4,6.8,7,7.6,8,8.7,9.2,10,11
299,stable,long,200,exponential,11,,mean,8.9,8.8,7.1,7.3,8,8.4,9.2,9.8,11,12
300,stable,long,200,exponential,12,,mean,7.1,7,5.9,6.1,6.5,6.8,7.2,7.6,8.3,8.6
301,stable,long,200,exponential,13,,mean,9.8,9.6,7.5,7.8,8.6,9,10,11,13,14
302,stable,long,200,exponential,14,,mean,9.6,9.4,7.6,7.8,8.5,9,9.9,11,12,13
303,stable,long,200,exponential,15,,mean,8.9,8.8,7.2,7.4,7.9,8.4,9.2,9.7,11,11
304,stable,long,200,exponential,16,,mean,8.6,8.5,7,7.2,7.8,8.2,8.8,9.3,10,11
305,stable,long,200,exponential,17,,mean,9.5,9.2,7.2,7.5,8.2,8.8,9.9,11,12,14
306,stable,long,200,exponential,18,,mean,7.3,7.2,6.1,6.2,6.7,7,7.5,7.8,8.5,8.8
307,stable,long,200,exponential,19,,mean,7.5,7.4,6.3,6.4,6.9,7.2,7.7,8,8.7,9
308,stable,long,200,exponential,20,,mean,8.4,8.3,6.7,7,7.5,7.9,8.6,9.2,10,11
309,stable,medium,200,exponential,1,,mean,5.6,5.5,4.8,4.9,5.2,5.4,5.7,5.9,6.2,6.3
310,stable,medium,200,exponential,2,,mean,6.3,6.3,5.4,5.5,5.8,6.1,6.5,6.7,7.2,7.4
311,stable,medium,200,exponential,3,,mean,5.8,5.8,4.9,5,5.4,5.6,6,6.2,6.6,6.8
312,stable,medium,200,exponential,4,,mean,5.8,5.8,5,5.1,5.4,5.6,6,6.2,6.6,6.8
313,stable,medium,200,exponential,5,,mean,6,6,5.2,5.3,5.6,5.8,6.2,6.4,6.7,6.9
314,stable,medium,200,exponential,6,,mean,5.6,5.6,4.9,5,5.3,5.5,5.8,6,6.3,6.4
315,stable,medium,200,exponential,7,,mean,6.2,6.2,5.4,5.5,5.8,6,6.4,6.6,7.1,7.3
316,stable,medium,200,exponential,8,,mean,5.9,5.9,5.1,5.2,5.5,5.7,6.1,6.2,6.6,6.8
317,stable,medium,200,exponential,9,,mean,5.6,5.6,4.8,4.9,5.2,5.4,5.7,5.9,6.2,6.3
318,stable,medium,200,exponential,10,,mean,6,6,5.2,5.3,5.6,5.9,6.2,6.4,6.8,7
319,stable,medium,200,exponential,11,,mean,6.1,6.1,5.2,5.3,5.7,5.9,6.3,6.5,6.9,7.1
320,stable,medium,200,exponential,12,,mean,6.4,6.3,5.4,5.6,5.9,6.1,6.5,6.8,7.3,7.5
321,stable,medium,200,exponential,13,,mean,6.5,6.5,5.6,5.7,6.1,6.3,6.7,6.9,7.4,7.6
322,stable,medium,200,exponential,14,,mean,6.2,6.2,5.3,5.5,5.8,6,6.4,6.7,7.1,7.3
323,stable,medium,200,exponential,15,,mean,6,6,5.2,5.3,5.7,5.9,6.2,6.4,6.8,6.9
324,stable,medium,200,exponential,16,,mean,5.9,5.9,5.1,5.2,5.5,5.7,6.1,6.3,6.6,6.7
325,stable,medium,200,exponential,17,,mean,6.4,6.3,5.5,5.6,6,6.2,6.5,6.7,7.2,7.3
326,stable,medium,200,exponential,18,,mean,5.6,5.6,4.9,5,5.3,5.5,5.8,6,6.3,6.4
327,stable,medium,200,exponential,19,,mean,6.5,6.5,5.6,5.7,6.1,6.3,6.7,6.9,7.4,7.5
328,stable,medium,200,exponential,20,,mean,6.1,6,5.2,5.3,5.6,5.9,6.2,6.5,6.8,7
329,stable,short,200,exponential,1,,mean,3.6,3.6,3.1,3.1,3.3,3.5,3.8,3.9,4.1,4.2
330,stable,short,200,exponential,2,,mean,3.8,3.8,3.2,3.3,3.5,3.7,3.9,4.1,4.3,4.4
331,stable,short,200,exponential,3,,mean,3.7,3.7,3.1,3.2,3.4,3.5,3.8,4,4.1,4.2
332,stable,short,200,exponential,4,,mean,3.6,3.6,3.1,3.1,3.3,3.5,3.8,3.9,4.2,4.2
333,stable,short,200,exponential,5,,mean,3.8,3.8,3.2,3.3,3.4,3.6,3.9,4.1,4.3,4.3
334,stable,short,200,exponential,6,,mean,3.7,3.6,3.1,3.2,3.4,3.5,3.8,4,4.2,4.2
335,stable,short,200,exponential,7,,mean,3.6,3.6,3.1,3.1,3.3,3.5,3.8,3.9,4.1,4.2
336,stable,short,200,exponential,8,,mean,3.5,3.5,2.9,3,3.2,3.3,3.6,3.8,4,4
337,stable,short,200,exponential,9,,mean,3.7,3.7,3.1,3.2,3.4,3.5,3.8,4,4.1,4.2
338,stable,short,200,exponential,10,,mean,3.5,3.5,2.9,3,3.2,3.3,3.6,3.8,4,4.1
339,stable,short,200,exponential,11,,mean,3.7,3.7,3.1,3.2,3.4,3.5,3.8,4,4.2,4.3
340,stable,short,200,exponential,12,,mean,3.6,3.6,3.1,3.1,3.3,3.5,3.8,3.9,4.1,4.2
341,stable,short,200,exponential,13,,mean,3.7,3.6,3.1,3.2,3.3,3.5,3.8,4,4.1,4.2
342,stable,short,200,exponential,14,,mean,3.3,3.3,2.8,2.8,3,3.2,3.5,3.6,3.8,3.9
343,stable,short,200,exponential,15,,mean,3.4,3.4,2.9,3,3.2,3.3,3.6,3.7,3.9,4
344,stable,short,200,exponential,16,,mean,3.5,3.5,3,3,3.2,3.4,3.7,3.8,4,4.1
345,stable,short,200,exponential,17,,mean,3.5,3.5,3,3,3.2,3.4,3.7,3.8,4,4.1
346,stable,short,200,exponential,18,,mean,3.7,3.7,3.1,3.2,3.4,3.5,3.8,4,4.2,4.2
347,stable,short,200,exponential,19,,mean,3.8,3.8,3.2,3.2,3.5,3.6,3.9,4.1,4.2,4.3
348,stable,short,200,exponential,20,,mean,3.5,3.5,2.9,3,3.2,3.3,3.6,3.8,3.9,4
349,120 days,,834,ebola_case_study,,real-time,mean,6,6,5.3,5.4,5.7,5.8,6.2,6.3,6.6,6.7
350,120 days,,1032,ebola_case_study,,retrospective,mean,5.7,5.7,5.1,5.2,5.4,5.6,5.9,6.1,6.3,6.4
351,180 days,,3149,ebola_case_study,,real-time,mean,6.9,6.9,6.4,6.5,6.6,6.8,7.1,7.3,7.4,7.5
352,180 days,,3532,ebola_case_study,,retrospective,mean,6.6,6.6,6,6.1,6.3,6.5,6.8,6.9,7.1,7.1
353,240 days,,2399,ebola_case_study,,real-time,mean,5.2,5.2,4.6,4.7,4.9,5,5.3,5.5,5.6,5.7
354,240 days,,2483,ebola_case_study,,retrospective,mean,5,5,4.4,4.5,4.6,4.8,5.1,5.3,5.4,5.5
355,60 days,,401,ebola_case_study,,real-time,mean,5.4,5.4,4.6,4.7,5,5.2,5.6,5.8,6.1,6.3
356,60 days,,428,ebola_case_study,,retrospective,mean,5.2,5.2,4.4,4.5,4.8,5,5.3,5.5,5.8,5.9
1,early outbreak,long,10,outbreak,1,,sd,20,9.8,2.4,2.9,4.8,6.9,14,23,64,98
2,early outbreak,medium,10,outbreak,1,,sd,52,5.1,1.4,1.6,2.4,3.4,8.4,17,79,150
3,early outbreak,short,10,outbreak,1,,sd,11,5,1.7,1.9,2.8,3.8,7.2,12,34,50
4,late outbreak,long,10,outbreak,1,,sd,81,9.1,3.4,3.7,5.3,6.9,13,22,96,190
5,late outbreak,medium,10,outbreak,1,,sd,89,12,4.1,4.6,6.9,9.1,18,34,140,310
6,late outbreak,short,10,outbreak,1,,sd,8.9,2.7,1.3,1.5,1.9,2.3,3.3,4.4,11,18
7,near peak,long,10,outbreak,1,,sd,120,15,3,3.5,6.1,9.4,23,44,210,450
8,near peak,medium,10,outbreak,1,,sd,10,4.6,1.8,2,2.8,3.6,6.3,10,30,50
9,near peak,short,10,outbreak,1,,sd,2.6,1.2,0.72,0.76,0.91,1,1.4,1.7,3,4
10,past peak,long,10,outbreak,1,,sd,190,29,6.8,8.1,14,20,48,92,340,670
11,past peak,medium,10,outbreak,1,,sd,53,8,2.7,3,4.4,6,11,20,64,110
12,past peak,short,10,outbreak,1,,sd,35,3.5,1.6,1.7,2.3,2.9,4.7,7,21,42
13,early outbreak,long,100,outbreak,1,,sd,4.1,3.8,2.5,2.6,3.1,3.4,4.3,4.9,6.7,7.7
14,early outbreak,medium,100,outbreak,1,,sd,1.9,1.9,1.5,1.5,1.7,1.8,2,2.2,2.5,2.7
15,early outbreak,short,100,outbreak,1,,sd,2,2,1.5,1.6,1.7,1.9,2.1,2.3,2.7,3
16,late outbreak,long,100,outbreak,1,,sd,9.3,8.6,5.8,6.1,7.1,7.9,9.5,11,14,16
17,late outbreak,medium,100,outbreak,1,,sd,3.9,3.8,3.1,3.1,3.4,3.6,4,4.2,4.7,4.9
18,late outbreak,short,100,outbreak,1,,sd,1.7,1.6,1.4,1.4,1.5,1.6,1.7,1.8,2,2
19,near peak,long,100,outbreak,1,,sd,8.4,7.5,4.6,4.8,5.9,6.6,8.6,10,15,18
20,near peak,medium,100,outbreak,1,,sd,3.7,3.6,2.7,2.8,3.2,3.4,3.9,4.2,5.1,5.5
21,near peak,short,100,outbreak,1,,sd,1.4,1.4,1.2,1.2,1.3,1.3,1.5,1.6,1.7,1.8
22,past peak,long,100,outbreak,1,,sd,6,5.8,4.2,4.4,5,5.4,6.3,6.9,8.5,9.1
23,past peak,medium,100,outbreak,1,,sd,3.7,3.7,2.9,3,3.3,3.5,3.9,4.1,4.7,4.9
24,past peak,short,100,outbreak,1,,sd,1.4,1.4,1.2,1.2,1.3,1.3,1.4,1.5,1.6,1.7
25,early outbreak,long,200,outbreak,1,,sd,8.3,7.5,4.6,4.9,5.9,6.7,8.5,10,14,16
26,early outbreak,medium,200,outbreak,1,,sd,3.1,3.1,2.3,2.4,2.7,2.9,3.3,3.5,4.1,4.4
27,early outbreak,short,200,outbreak,1,,sd,1.4,1.4,1.2,1.2,1.3,1.3,1.4,1.5,1.6,1.6
28,late outbreak,long,200,outbreak,1,,sd,7.1,7,5.4,5.6,6.2,6.6,7.4,7.9,9.1,9.6
29,late outbreak,medium,200,outbreak,1,,sd,4.4,4.3,3.6,3.7,4,4.2,4.5,4.7,5.1,5.3
30,late outbreak,short,200,outbreak,1,,sd,1.6,1.6,1.4,1.4,1.5,1.5,1.6,1.7,1.8,1.8
31,near peak,long,200,outbreak,1,,sd,9.4,8.9,6,6.3,7.4,8.1,9.8,11,14,16
32,near peak,medium,200,outbreak,1,,sd,4.8,4.7,3.7,3.8,4.2,4.5,5,5.4,6.2,6.6
33,near peak,short,200,outbreak,1,,sd,1.3,1.3,1.1,1.1,1.2,1.2,1.3,1.3,1.4,1.5
34,past peak,long,200,outbreak,1,,sd,5.9,5.9,4.6,4.8,5.2,5.6,6.2,6.6,7.5,7.8
35,past peak,medium,200,outbreak,1,,sd,4.3,4.2,3.5,3.6,3.9,4.1,4.4,4.7,5.1,5.3
36,past peak,short,200,outbreak,1,,sd,1.5,1.5,1.3,1.3,1.4,1.5,1.5,1.6,1.7,1.7
37,early outbreak,long,400,outbreak,1,,sd,6.9,6.6,4.7,4.9,5.6,6.1,7.1,8,10,11
38,early outbreak,medium,400,outbreak,1,,sd,2.8,2.8,2.3,2.4,2.6,2.7,2.9,3,3.3,3.4
39,early outbreak,short,400,outbreak,1,,sd,1.4,1.4,1.3,1.3,1.4,1.4,1.5,1.5,1.6,1.6
40,late outbreak,long,400,outbreak,1,,sd,6.8,6.8,5.7,5.8,6.2,6.5,7,7.4,8.1,8.4
41,late outbreak,medium,400,outbreak,1,,sd,3.9,3.9,3.4,3.5,3.7,3.8,4,4.1,4.3,4.4
42,late outbreak,short,400,outbreak,1,,sd,1.5,1.5,1.4,1.4,1.5,1.5,1.6,1.6,1.7,1.7
43,near peak,long,400,outbreak,1,,sd,6.8,6.7,5.2,5.4,6,6.3,7.1,7.6,8.8,9.3
44,near peak,medium,400,outbreak,1,,sd,3.5,3.5,3,3,3.2,3.3,3.6,3.7,4,4.1
45,near peak,short,400,outbreak,1,,sd,1.4,1.4,1.3,1.3,1.4,1.4,1.5,1.5,1.6,1.6
46,past peak,long,400,outbreak,1,,sd,6.5,6.4,5.4,5.5,5.9,6.2,6.7,7,7.7,8
47,past peak,medium,400,outbreak,1,,sd,3.5,3.5,3.1,3.2,3.3,3.4,3.6,3.7,3.9,4
48,past peak,short,400,outbreak,1,,sd,1.5,1.5,1.3,1.3,1.4,1.4,1.5,1.5,1.6,1.6
49,decay,long,200,exponential,1,,sd,8.4,8.1,6,6.3,7.1,7.6,8.7,9.5,11,12
50,decay,long,200,exponential,2,,sd,9,8.7,6.3,6.6,7.5,8.1,9.3,10,12,13
51,decay,long,200,exponential,3,,sd,11,10,7.1,7.4,8.5,9.2,11,12,15,17
52,decay,long,200,exponential,4,,sd,6.5,6.4,5,5.1,5.7,6,6.7,7.2,8.4,8.9
53,decay,long,200,exponential,5,,sd,6.2,6.1,4.8,5,5.5,5.8,6.5,6.9,7.9,8.4
54,decay,long,200,exponential,6,,sd,9.2,8.8,6.4,6.7,7.6,8.2,9.5,11,13,14
55,decay,long,200,exponential,7,,sd,11,10,7.1,7.4,8.6,9.3,11,12,15,17
56,decay,long,200,exponential,8,,sd,8.3,8,6,6.3,7,7.5,8.6,9.4,11,12
57,decay,long,200,exponential,9,,sd,7.5,7.3,5.6,5.8,6.4,6.9,7.8,8.5,9.9,11
58,decay,long,200,exponential,10,,sd,6.8,6.7,5.2,5.4,5.9,6.3,7.1,7.6,8.8,9.3
59,decay,long,200,exponential,11,,sd,8.6,8.3,6.2,6.4,7.2,7.8,8.9,9.7,12,13
60,decay,long,200,exponential,12,,sd,7.3,7.1,5.5,5.7,6.3,6.7,7.6,8.2,9.6,10
61,decay,long,200,exponential,13,,sd,6.6,6.5,5,5.2,5.8,6.1,6.8,7.4,8.6,9.3
62,decay,long,200,exponential,14,,sd,6.3,6.1,4.8,5,5.5,5.8,6.5,7,8.1,8.8
63,decay,long,200,exponential,15,,sd,8.9,8.7,6.4,6.7,7.4,8,9.4,10,12,13
64,decay,long,200,exponential,16,,sd,7.7,7.5,5.6,5.9,6.6,7,8,8.6,10,11
65,decay,long,200,exponential,17,,sd,7.2,7.1,5.4,5.6,6.2,6.6,7.5,8.1,9.6,10
66,decay,long,200,exponential,18,,sd,5.8,5.8,4.6,4.7,5.2,5.5,6.1,6.4,7.3,7.6
67,decay,long,200,exponential,19,,sd,5.7,5.6,4.5,4.6,5,5.3,5.9,6.2,7.1,7.5
68,decay,long,200,exponential,20,,sd,6.9,6.8,5.3,5.5,6,6.4,7.2,7.8,9,9.6
69,decay,medium,200,exponential,1,,sd,4.7,4.7,3.9,4,4.3,4.5,4.9,5.1,5.7,5.9
70,decay,medium,200,exponential,2,,sd,4.1,4,3.3,3.4,3.7,3.9,4.2,4.4,4.8,4.9
71,decay,medium,200,exponential,3,,sd,4,4,3.3,3.4,3.7,3.8,4.1,4.3,4.7,4.9
72,decay,medium,200,exponential,4,,sd,4.1,4,3.4,3.4,3.7,3.9,4.2,4.4,4.8,5
73,decay,medium,200,exponential,5,,sd,4,4,3.3,3.4,3.7,3.8,4.1,4.3,4.7,4.9
74,decay,medium,200,exponential,6,,sd,3.8,3.8,3.1,3.2,3.5,3.6,3.9,4.1,4.5,4.7
75,decay,medium,200,exponential,7,,sd,3.6,3.6,3.1,3.1,3.4,3.5,3.7,3.9,4.2,4.4
76,decay,medium,200,exponential,8,,sd,5,4.9,4,4.1,4.4,4.7,5.1,5.5,6.1,6.4
77,decay,medium,200,exponential,9,,sd,3.8,3.7,3.2,3.3,3.5,3.6,3.9,4.1,4.4,4.6
78,decay,medium,200,exponential,10,,sd,3.9,3.8,3.2,3.3,3.6,3.7,4,4.2,4.6,4.8
79,decay,medium,200,exponential,11,,sd,3.8,3.8,3.2,3.3,3.5,3.7,3.9,4.1,4.5,4.7
