id,scenario,distribution,sample_size,data_type,replicate,obs_type,parameter,mean,median,q2.5,q5,q20,q35,q65,q80,q95,q97.5
85,decay,medium,200,exponential,17,,sd,3.5,3.4,2.9,3,3.2,3.3,3.6,3.8,4.1,4.3
86,decay,medium,200,exponential,18,,sd,4.3,4.2,3.5,3.6,3.9,4.1,4.4,4.7,5.2,5.4
87,decay,medium,200,exponential,19,,sd,3.1,3,2.6,2.6,2.8,2.9,3.1,3.3,3.6,3.7
88,decay,medium,200,exponential,20,,sd,3.8,3.8,3.1,3.2,3.5,3.6,3.9,4.2,4.6,4.7
89,decay,short,200,exponential,1,,sd,1.5,1.5,1.3,1.3,1.4,1.5,1.5,1.6,1.7,1.8
90,decay,short,200,exponential,2,,sd,1.3,1.3,1.1,1.1,1.2,1.2,1.3,1.3,1.4,1.5
91,decay,short,200,exponential,3,,sd,1.5,1.5,1.3,1.3,1.4,1.4,1.5,1.6,1.7,1.7
92,decay,short,200,exponential,4,,sd,1.6,1.6,1.4,1.4,1.5,1.5,1.6,1.7,1.8,1.8
93,decay,short,200,exponential,5,,sd,1.5,1.5,1.3,1.3,1.4,1.4,1.5,1.6,1.7,1.7
94,decay,short,200,exponential,6,,sd,1.7,1.7,1.4,1.5,1.6,1.6,1.7,1.8,1.9,1.9
95,decay,short,200,exponential,7,,sd,1.5,1.5,1.3,1.3,1.4,1.5,1.5,1.6,1.7,1.8
96,decay,short,200,exponential,8,,sd,1.5,1.5,1.3,1.4,1.4,1.5,1.6,1.6,1.8,1.8
97,decay,short,200,exponential,9,,sd,1.6,1.6,1.4,1.4,1.5,1.5,1.6,1.7,1.8,1.8
98,decay,short,200,exponential,10,,sd,1.6,1.6,1.4,1.4,1.5,1.6,1.7,1.7,1.8,1.9
99,decay,short,200,exponential,11,,sd,1.4,1.4,1.2,1.2,1.3,1.3,1.4,1.5,1.6,1.6
100,decay,short,200,exponential,12,,sd,1.3,1.3,1.2,1.2,1.3,1.3,1.4,1.4,1.5,1.6
101,decay,short,200,exponential,13,,sd,1.5,1.5,1.3,1.3,1.4,1.5,1.6,1.6,1.7,1.8
102,decay,short,200,exponential,14,,sd,1.7,1.7,1.4,1.5,1.6,1.6,1.7,1.8,1.9,1.9
103,decay,short,200,exponential,15,,sd,1.5,1.5,1.3,1.3,1.4,1.5,1.6,1.6,1.7,1.8
104,decay,short,200,exponential,16,,sd,1.5,1.5,1.3,1.3,1.4,1.4,1.5,1.6,1.7,1.7
105,decay,short,200,exponential,17,,sd,1.6,1.6,1.4,1.4,1.5,1.5,1.6,1.7,1.8,1.8
106,decay,short,200,exponential,18,,sd,1.6,1.6,1.4,1.4,1.5,1.5,1.6,1.7,1.8,1.9
107,decay,short,200,exponential,19,,sd,1.5,1.5,1.3,1.3,1.4,1.4,1.5,1.6,1.7,1.7
108,decay,short,200,exponential,20,,sd,1.5,1.5,1.3,1.3,1.4,1.5,1.6,1.6,1.7,1.8
109,fast decay,long,200,exponential,1,,sd,9.3,8.9,6.5,6.8,7.7,8.3,9.6,11,13,15
110,fast decay,long,200,exponential,2,,sd,5.9,5.7,4.6,4.7,5.2,5.5,6,6.5,7.3,7.7
111,fast decay,long,200,exponential,3,,sd,7.9,7.7,5.7,6,6.7,7.2,8.2,8.9,11,11
112,fast decay,long,200,exponential,4,,sd,11,11,7.5,7.8,9,9.8,12,13,16,18
113,fast decay,long,200,exponential,5,,sd,6.7,6.5,5,5.2,5.8,6.2,6.9,7.5,8.7,9.3
114,fast decay,long,200,exponential,6,,sd,7.1,6.9,5.3,5.5,6.1,6.5,7.4,7.9,9.3,9.9
115,fast decay,long,200,exponential,7,,sd,8.6,8.3,6.2,6.4,7.2,7.8,8.9,9.7,12,13
116,fast decay,long,200,exponential,8,,sd,8.6,8.4,6.2,6.4,7.2,7.8,9,9.9,12,13
117,fast decay,long,200,exponential,9,,sd,6.9,6.8,5.1,5.3,5.9,6.3,7.2,7.8,9.2,9.9
118,fast decay,long,200,exponential,10,,sd,7.2,7,5.4,5.6,6.2,6.6,7.5,8,9.3,10
119,fast decay,long,200,exponential,11,,sd,7.9,7.7,5.7,6,6.7,7.2,8.2,8.8,11,11
120,fast decay,long,200,exponential,12,,sd,11,10,7.3,7.7,8.8,9.6,11,13,16,18
121,fast decay,long,200,exponential,13,,sd,9.1,8.8,6.5,6.8,7.6,8.2,9.5,10,13,14
122,fast decay,long,200,exponential,14,,sd,10,9.9,7.1,7.4,8.5,9.2,11,12,15,17
123,fast decay,long,200,exponential,15,,sd,6.5,6.4,5,5.1,5.7,6,6.7,7.2,8.3,8.7
124,fast decay,long,200,exponential,16,,sd,8.5,8.2,6.2,6.5,7.2,7.7,8.8,9.5,11,12
125,fast decay,long,200,exponential,17,,sd,12,11,7.6,8.1,9.2,10,12,14,18,20
126,fast decay,long,200,exponential,18,,sd,15,14,8.9,9.5,11,12,15,17,22,25
127,fast decay,long,200,exponential,19,,sd,7.6,7.4,5.7,5.8,6.5,7,7.9,8.6,10,11
128,fast decay,long,200,exponential,20,,sd,7,6.8,5.3,5.5,6,6.5,7.3,7.9,9.1,9.7
129,fast decay,medium,200,exponential,1,,sd,3.9,3.8,3.2,3.3,3.5,3.7,4,4.2,4.5,4.7
130,fast decay,medium,200,exponential,2,,sd,3.6,3.5,3,3,3.3,3.4,3.7,3.8,4.2,4.3
131,fast decay,medium,200,exponential,3,,sd,3.5,3.5,2.9,3,3.2,3.4,3.6,3.8,4.2,4.3
132,fast decay,medium,200,exponential,4,,sd,3.8,3.7,3.1,3.2,3.5,3.6,3.9,4,4.4,4.6
133,fast decay,medium,200,exponential,5,,sd,3.9,3.8,3.2,3.3,3.5,3.7,4,4.2,4.7,4.8
134,fast decay,medium,200,exponential,6,,sd,3.9,3.8,3.2,3.3,3.5,3.7,4,4.1,4.6,4.8
135,fast decay,medium,200,exponential,7,,sd,4.5,4.4,3.6,3.7,4,4.2,4.6,4.9,5.4,5.6
136,fast decay,medium,200,exponential,8,,sd,3.5,3.5,2.9,3,3.2,3.3,3.6,3.7,4.1,4.2
137,fast decay,medium,200,exponential,9,,sd,3.9,3.9,3.2,3.3,3.6,3.7,4,4.2,4.6,4.8
138,fast decay,medium,200,exponential,10,,sd,3.8,3.7,3.1,3.2,3.5,3.6,3.9,4.1,4.5,4.6
139,fast decay,medium,200,exponential,11,,sd,4.1,4,3.3,3.4,3.7,3.9,4.2,4.4,4.9,5.1
140,fast decay,medium,200,exponential,12,,sd,3.8,3.8,3.2,3.2,3.5,3.6,3.9,4.1,4.5,4.6
141,fast decay,medium,200,exponential,13,,sd,3.8,3.7,3.1,3.2,3.4,3.6,3.9,4.1,4.4,4.6
142,fast decay,medium,200,exponential,14,,sd,4,4,3.3,3.4,3.7,3.8,4.2,4.4,4.8,5
143,fast decay,medium,200,exponential,15,,sd,3.6,3.5,3,3.1,3.3,3.4,3.7,3.8,4.2,4.4
144,fast decay,medium,200,exponential,16,,sd,3.5,3.5,3,3.1,3.3,3.4,3.6,3.8,4.1,4.2
145,fast decay,medium,200,exponential,17,,sd,4.2,4.2,3.5,3.6,3.8,4,4.4,4.6,5.1,5.2
146,fast decay,medium,200,exponential,18,,sd,4,4,3.3,3.4,3.7,3.8,4.1,4.4,4.8,5
147,fast decay,medium,200,exponential,19,,sd,3.9,3.9,3.3,3.4,3.6,3.8,4.1,4.3,4.7,4.9
148,fast decay,medium,200,exponential,20,,sd,4.3,4.3,3.5,3.6,3.9,4.1,4.4,4.7,5.2,5.4
149,fast decay,short,200,exponential,1,,sd,1.5,1.5,1.3,1.3,1.4,1.4,1.5,1.6,1.7,1.7
150,fast decay,short,200,exponential,2,,sd,1.5,1.5,1.3,1.3,1.4,1.5,1.6,1.6,1.7,1.8
151,fast decay,short,200,exponential,3,,sd,1.4,1.4,1.2,1.2,1.3,1.4,1.5,1.5,1.6,1.6
152,fast decay,short,200,exponential,4,,sd,1.5,1.5,1.3,1.3,1.4,1.5,1.5,1.6,1.7,1.8
153,fast decay,short,200,exponential,5,,sd,1.4,1.4,1.2,1.2,1.3,1.3,1.4,1.5,1.6,1.6
154,fast decay,short,200,exponential,6,,sd,1.6,1.6,1.4,1.4,1.5,1.5,1.6,1.7,1.8,1.8
155,fast decay,short,200,exponential,7,,sd,1.5,1.5,1.3,1.3,1.4,1.4,1.5,1.6,1.7,1.7
156,fast decay,short,200,exponential,8,,sd,1.6,1.6,1.4,1.4,1.5,1.5,1.6,1.7,1.8,1.9
157,fast decay,short,200,exponential,9,,sd,1.4,1.4,1.2,1.2,1.3,1.4,1.4,1.5,1.6,1.6
158,fast decay,short,200,exponential,10,,sd,1.4,1.4,1.2,1.3,1.3,1.4,1.5,1.5,1.6,1.7
159,fast decay,short,200,exponential,11,,sd,1.5,1.5,1.3,1.3,1.4,1.4,1.5,1.6,1.7,1.7
160,fast decay,short,200,exponential,12,,sd,1.4,1.4,1.2,1.3,1.3,1.4,1.4,1.5,1.6,1.6
161,fast decay,short,200,exponential,13,,sd,1.6,1.5,1.3,1.4,1.4,1.5,1.6,1.7,1.8,1.8
162,fast decay,short,200,exponential,14,,sd,1.5,1.5,1.3,1.3,1.4,1.5,1.6,1.6,1.7,1.8
163,fast decay,short,200,exponential,15,,sd,1.4,1.4,1.3,1.3,1.4,1.4,1.5,1.5,1.6,1.7
164,fast decay,short,200,exponential,16,,sd,1.4,1.4,1.2,1.3,1.3,1.4,1.5,1.5,1.6,1.7
165,fast decay,short,200,exponential,17,,sd,1.6,1.6,1.4,1.4,1.5,1.5,1.6,1.7,1.8,1.8
166,fast decay,short,200,exponential,18,,sd,1.6,1.6,1.4,1.4,1.5,1.6,1.7,1.7,1.8,1.9
167,fast decay,short,200,exponential,19,,sd,1.7,1.7,1.4,1.5,1.6,1.6,1.7,1.8,1.9,1.9
168,fast decay,short,200,exponential,20,,sd,1.5,1.5,1.3,1.3,1.4,1.4,1.5,1.5,1.6,1.7
169,fast growth,long,200,exponential,1,,sd,9.1,8.1,4.8,5.1,6.3,7.1,9.3,11,16,20
170,fast growth,long,200,exponential,2,,sd,6.1,5.8,3.9,4.1,4.9,5.3,6.3,7.2,9.5,11
171,fast growth,long,200,exponential,3,,sd,12,10,5.7,6.1,7.6,8.7,12,14,23,29
172,fast growth,long,200,exponential,4,,sd,7.1,6.4,4.1,4.3,5.1,5.8,7.2,8.6,12,14
173,fast growth,long,200,exponential,5,,sd,9.5,8.6,5,5.5,6.7,7.6,9.7,12,16,20
174,fast growth,long,200,exponential,6,,sd,8.7,7.6,4.5,4.9,5.9,6.8,8.6,10,15,18
175,fast growth,long,200,exponential,7,,sd,11,9.2,5.2,5.6,6.9,7.9,11,13,19,24
176,fast growth,long,200,exponential,8,,sd,40,20,8.4,9.3,13,16,26,38,92,170
177,fast growth,long,200,exponential,9,,sd,7.5,6.9,4.4,4.7,5.6,6.2,7.7,8.9,12,14
178,fast growth,long,200,exponential,10,,sd,7.2,6.6,4.2,4.4,5.3,6,7.4,8.7,12,14
179,fast growth,long,200,exponential,11,,sd,9.2,8.3,5.1,5.4,6.5,7.4,9.5,11,16,19
180,fast growth,long,200,exponential,12,,sd,8.9,8,4.8,5.1,6.3,7.1,9,11,16,19
181,fast growth,long,200,exponential,13,,sd,9.6,8.6,5.2,5.5,6.8,7.6,9.7,12,17,21
182,fast growth,long,200,exponential,14,,sd,13,11,6.3,6.8,8.4,9.9,13,17,25,33
183,fast growth,long,200,exponential,15,,sd,7.1,6.5,4.3,4.6,5.3,6,7.3,8.4,11,13
184,fast growth,long,200,exponential,16,,sd,8.8,7.9,5,5.3,6.3,7.1,9,10,15,17
185,fast growth,long,200,exponential,17,,sd,23,14,6.3,7.1,9.3,11,17,23,48,70
186,fast growth,long,200,exponential,18,,sd,8.9,8.1,4.9,5.2,6.3,7.2,9.1,11,16,18
187,fast growth,long,200,exponential,19,,sd,9.4,8.4,4.9,5.3,6.5,7.4,9.6,11,17,21
188,fast growth,long,200,exponential,20,,sd,23,15,7.2,7.9,10,13,18,24,45,63
189,fast growth,medium,200,exponential,1,,sd,5.1,4.9,3.5,3.6,4.1,4.5,5.3,5.9,7.1,7.7
190,fast growth,medium,200,exponential,2,,sd,3.7,3.6,2.7,2.8,3.1,3.3,3.8,4.1,4.9,5.3
191,fast growth,medium,200,exponential,3,,sd,4.6,4.4,3.1,3.3,3.7,4,4.8,5.3,6.8,7.4
192,fast growth,medium,200,exponential,4,,sd,4.1,3.9,2.9,3,3.4,3.7,4.2,4.6,5.6,6.1
193,fast growth,medium,200,exponential,5,,sd,3.7,3.6,2.7,2.8,3.1,3.3,3.8,4.2,4.9,5.4
194,fast growth,medium,200,exponential,6,,sd,4.5,4.3,3.2,3.4,3.8,4,4.7,5.1,6.1,6.6
195,fast growth,medium,200,exponential,7,,sd,7.3,6.7,4.3,4.5,5.4,6,7.4,8.7,12,14
196,fast growth,medium,200,exponential,8,,sd,5,4.8,3.4,3.6,4.1,4.4,5.2,5.8,7.2,8
197,fast growth,medium,200,exponential,9,,sd,3.4,3.3,2.5,2.6,2.9,3.1,3.5,3.8,4.4,4.7
198,fast growth,medium,200,exponential,10,,sd,4.5,4.3,3.1,3.3,3.7,4,4.7,5.2,6.3,6.9
199,fast growth,medium,200,exponential,11,,sd,4.1,4,2.9,3.1,3.4,3.7,4.3,4.7,5.6,6.1
200,fast growth,medium,200,exponential,12,,sd,3.9,3.7,2.8,2.9,3.3,3.5,4,4.4,5.2,5.5
201,fast growth,medium,200,exponential,13,,sd,5.1,4.9,3.3,3.5,4.1,4.5,5.4,6.1,7.6,8.5
202,fast growth,medium,200,exponential,14,,sd,4,3.8,2.9,3,3.4,3.6,4.1,4.5,5.4,5.7
203,fast growth,medium,200,exponential,15,,sd,4.9,4.7,3.3,3.5,4,4.3,5.1,5.7,7.3,8
204,fast growth,medium,200,exponential,16,,sd,3.7,3.6,2.7,2.9,3.2,3.4,3.9,4.2,5,5.4
205,fast growth,medium,200,exponential,17,,sd,3.4,3.3,2.5,2.6,2.9,3.1,3.5,3.8,4.4,4.7
206,fast growth,medium,200,exponential,18,,sd,4.7,4.5,3.2,3.4,3.8,4.2,4.9,5.4,6.5,7.1
207,fast growth,medium,200,exponential,19,,sd,3.5,3.4,2.6,2.7,3,3.2,3.6,3.9,4.6,4.9
208,fast growth,medium,200,exponential,20,,sd,4.8,4.6,3.3,3.4,3.9,4.2,5,5.5,6.9,7.6
209,fast growth,short,200,exponential,1,,sd,1.6,1.6,1.3,1.3,1.5,1.5,1.7,1.7,1.9,2
210,fast growth,short,200,exponential,2,,sd,1.4,1.4,1.2,1.2,1.3,1.4,1.5,1.6,1.7,1.8
211,fast growth,short,200,exponential,3,,sd,1.6,1.6,1.3,1.4,1.5,1.5,1.7,1.8,2,2.1
212,fast growth,short,200,exponential,4,,sd,1.5,1.5,1.2,1.2,1.3,1.4,1.5,1.6,1.8,1.8
213,fast growth,short,200,exponential,5,,sd,1.5,1.5,1.3,1.3,1.4,1.5,1.6,1.7,1.8,1.9
214,fast growth,short,200,exponential,6,,sd,1.5,1.4,1.2,1.2,1.3,1.4,1.5,1.6,1.7,1.8
215,fast growth,short,200,exponential,7,,sd,1.8,1.8,1.4,1.5,1.6,1.7,1.8,2,2.2,2.3
216,fast growth,short,200,exponential,8,,sd,1.7,1.7,1.4,1.5,1.6,1.7,1.8,1.9,2.1,2.2
217,fast growth,short,200,exponential,9,,sd,1.6,1.5,1.3,1.3,1.4,1.5,1.6,1.7,1.9,1.9
218,fast growth,short,200,exponential,10,,sd,1.4,1.4,1.2,1.2,1.3,1.3,1.5,1.5,1.7,1.8
219,fast growth,short,200,exponential,11,,sd,1.3,1.3,1.1,1.1,1.2,1.2,1.3,1.4,1.5,1.6
220,fast growth,short,200,exponential,12,,sd,1.5,1.5,1.2,1.2,1.3,1.4,1.5,1.6,1.8,1.8
221,fast growth,short,200,exponential,13,,sd,1.4,1.4,1.2,1.2,1.3,1.3,1.5,1.5,1.7,1.8
222,fast growth,short,200,exponential,14,,sd,1.5,1.4,1.2,1.2,1.3,1.4,1.5,1.6,1.7,1.8
223,fast growth,short,200,exponential,15,,sd,1.6,1.6,1.3,1.4,1.5,1.6,1.7,1.8,2,2
224,fast growth,short,200,exponential,16,,sd,1.5,1.4,1.2,1.2,1.3,1.4,1.5,1.6,1.7,1.8
225,fast growth,short,200,exponential,17,,sd,1.5,1.5,1.3,1.3,1.4,1.5,1.6,1.7,1.8,1.9
226,fast growth,short,200,exponential,18,,sd,1.4,1.4,1.2,1.2,1.3,1.4,1.5,1.5,1.7,1.7
227,fast growth,short,200,exponential,19,,sd,1.5,1.5,1.2,1.3,1.4,1.5,1.6,1.7,1.8,1.9
228,fast growth,short,200,exponential,20,,sd,1.4,1.4,1.1,1.2,1.2,1.3,1.4,1.5,1.6,1.7
229,growth,long,200,exponential,1,,sd,7.7,7.2,4.9,5.1,6,6.6,8,9,12,13
230,growth,long,200,exponential,2,,sd,14,12,7.3,7.8,9.5,11,14,17,26,31
231,growth,long,200,exponential,3,,sd,8.4,7.8,5.2,5.5,6.4,7.1,8.7,9.9,13,15
232,growth,long,200,exponential,4,,sd,7.2,6.8,4.7,4.9,5.7,6.3,7.5,8.4,11,12
233,growth,long,200,exponential,5,,sd,7.5,7.1,4.9,5.2,6,6.6,7.7,8.8,11,13
234,growth,long,200,exponential,6,,sd,7.6,7.2,4.9,5.1,6,6.6,7.9,9,11,13
235,growth,long,200,exponential,7,,sd,14,12,7.2,7.8,9.5,11,14,17,25,31
236,growth,long,200,exponential,8,,sd,7,6.6,4.6,4.8,5.5,6,7.3,8.2,10,11
237,growth,long,200,exponential,9,,sd,15,13,7.5,8.1,10,12,15,19,28,34
238,growth,long,200,exponential,10,,sd,7.2,6.8,4.8,5,5.8,6.3,7.4,8.3,10,12
239,growth,long,200,exponential,11,,sd,6.4,6.2,4.4,4.6,5.2,5.7,6.7,7.4,9.3,10
240,growth,long,200,exponential,12,,sd,13,12,6.8,7.3,8.9,10,13,16,23,28
241,growth,long,200,exponential,13,,sd,6,5.7,4.2,4.4,4.9,5.4,6.2,6.9,8.4,9.2
242,growth,long,200,exponential,14,,sd,9.3,8.7,5.6,6,7.1,7.9,9.7,11,15,17
243,growth,long,200,exponential,15,,sd,7.8,7.4,5,5.3,6.1,6.8,8.1,9.1,12,13
244,growth,long,200,exponential,16,,sd,10,9.5,6.1,6.5,7.6,8.5,11,12,17,19
245,growth,long,200,exponential,17,,sd,7,6.7,4.7,4.9,5.7,6.2,7.2,8.1,10,11
246,growth,long,200,exponential,18,,sd,6.4,6.1,4.4,4.6,5.2,5.7,6.6,7.4,9.1,9.9
247,growth,long,200,exponential,19,,sd,5,4.9,3.6,3.8,4.3,4.6,5.2,5.8,6.8,7.3
248,growth,long,200,exponential,20,,sd,10,9,5.6,6.1,7.3,8.2,10,12,17,19
249,growth,medium,200,exponential,1,,sd,4,3.9,3,3.1,3.5,3.7,4.2,4.5,5.3,5.7
250,growth,medium,200,exponential,2,,sd,3.9,3.8,3,3.1,3.4,3.6,4,4.3,4.9,5.2
251,growth,medium,200,exponential,3,,sd,4.6,4.5,3.4,3.5,3.9,4.2,4.8,5.2,6.1,6.6
252,growth,medium,200,exponential,4,,sd,4.2,4.1,3.2,3.4,3.7,3.9,4.3,4.7,5.3,5.6
253,growth,medium,200,exponential,5,,sd,3.4,3.3,2.7,2.7,3,3.2,3.5,3.7,4.2,4.4
254,growth,medium,200,exponential,6,,sd,3.4,3.4,2.7,2.8,3.1,3.2,3.6,3.8,4.2,4.4
255,growth,medium,200,exponential,7,,sd,4.1,4,3.1,3.2,3.5,3.8,4.2,4.5,5.3,5.6
256,growth,medium,200,exponential,8,,sd,4.1,4,3.1,3.2,3.5,3.7,4.2,4.5,5.2,5.6
257,growth,medium,200,exponential,9,,sd,5,4.9,3.7,3.8,4.3,4.6,5.2,5.7,6.7,7.2
258,growth,medium,200,exponential,10,,sd,4.7,4.6,3.5,3.6,4,4.3,4.9,5.3,6.2,6.7
259,growth,medium,200,exponential,11,,sd,3.9,3.8,3,3.1,3.4,3.6,4,4.3,5,5.3
260,growth,medium,200,exponential,12,,sd,4.4,4.3,3.4,3.5,3.8,4.1,4.6,4.9,5.7,6
261,growth,medium,200,exponential,13,,sd,3.2,3.1,2.5,2.6,2.8,3,3.3,3.5,3.9,4.2
262,growth,medium,200,exponential,14,,sd,3.2,3.1,2.5,2.6,2.8,3,3.3,3.5,3.9,4.1
263,growth,medium,200,exponential,15,,sd,3.9,3.8,3,3.1,3.4,3.6,4,4.3,5,5.2
264,growth,medium,200,exponential,16,,sd,4.7,4.6,3.5,3.6,4,4.3,4.9,5.3,6.2,6.6
265,growth,medium,200,exponential,17,,sd,5.2,5,3.8,3.9,4.4,4.7,5.4,5.8,6.9,7.4
266,growth,medium,200,exponential,18,,sd,3.9,3.9,3,3.1,3.4,3.6,4.1,4.4,5.1,5.4
267,growth,medium,200,exponential,19,,sd,3.3,3.2,2.6,2.7,2.9,3.1,3.4,3.6,4.1,4.2
268,growth,medium,200,exponential,20,,sd,4.5,4.4,3.4,3.5,3.9,4.1,4.7,5,5.8,6.2
269,growth,short,200,exponential,1,,sd,1.6,1.6,1.4,1.4,1.5,1.5,1.6,1.7,1.9,1.9
270,growth,short,200,exponential,2,,sd,1.4,1.4,1.2,1.3,1.3,1.4,1.5,1.6,1.7,1.7
271,growth,short,200,exponential,3,,sd,1.7,1.7,1.4,1.5,1.6,1.6,1.8,1.9,2,2.1
272,growth,short,200,exponential,4,,sd,1.5,1.5,1.2,1.3,1.4,1.4,1.5,1.6,1.7,1.8
273,growth,short,200,exponential,5,,sd,1.4,1.4,1.2,1.2,1.3,1.3,1.4,1.5,1.6,1.7
274,growth,short,200,exponential,6,,sd,1.5,1.5,1.3,1.3,1.4,1.4,1.5,1.6,1.7,1.8
275,growth,short,200,exponential,7,,sd,1.5,1.5,1.2,1.3,1.4,1.4,1.5,1.6,1.7,1.8
276,growth,short,200,exponential,8,,sd,1.6,1.5,1.3,1.3,1.4,1.5,1.6,1.7,1.8,1.9
277,growth,short,200,exponential,9,,sd,1.5,1.5,1.3,1.3,1.4,1.4,1.5,1.6,1.8,1.8
278,growth,short,200,exponential,10,,sd,1.6,1.6,1.3,1.4,1.4,1.5,1.6,1.7,1.8,1.9
279,growth,short,200,exponential,11,,sd,1.6,1.5,1.3,1.3,1.4,1.5,1.6,1.7,1.8,1.9
280,growth,short,200,exponential,12,,sd,1.5,1.5,1.3,1.3,1.4,1.5,1.6,1.6,1.8,1.8
281,growth,short,200,exponential,13,,sd,1.5,1.5,1.3,1.3,1.4,1.4,1.5,1.6,1.7,1.8
282,growth,short,200,exponential,14,,sd,1.5,1.5,1.3,1.3,1.4,1.4,1.6,1.6,1.8,1.8
283,growth,short,200,exponential,15,,sd,1.3,1.3,1.1,1.2,1.2,1.3,1.4,1.4,1.6,1.6
284,growth,short,200,exponential,16,,sd,1.5,1.5,1.3,1.3,1.4,1.4,1.5,1.6,1.7,1.8
285,growth,short,200,exponential,17,,sd,1.5,1.5,1.3,1.3,1.4,1.4,1.5,1.6,1.7,1.8
286,growth,short,200,exponential,18,,sd,1.5,1.5,1.2,1.3,1.4,1.4,1.5,1.6,1.7,1.7
287,growth,short,200,exponential,19,,sd,1.4,1.3,1.1,1.2,1.3,1.3,1.4,1.4,1.6,1.6
288,growth,short,200,exponential,20,,sd,1.7,1.7,1.4,1.4,1.5,1.6,1.7,1.8,2,2.1
289,stable,long,200,exponential,1,,sd,7.3,7,5,5.3,6,6.5,7.6,8.4,10,11
290,stable,long,200,exponential,2,,sd,7.3,7.1,5.2,5.5,6.2,6.6,7.6,8.4,10,11
291,stable,long,200,exponential,3,,sd,15,13,8,8.6,10,12,15,18,25,29
292,stable,long,200,exponential,4,,sd,6.3,6.1,4.6,4.8,5.3,5.7,6.5,7.1,8.4,9
293,stable,long,200,exponential,5,,sd,8.2,7.9,5.6,5.8,6.7,7.3,8.5,9.5,12,13
294,stable,long,200,exponential,6,,sd,11,9.9,6.7,7.1,8.2,9.1,11,12,16,18
295,stable,long,200,exponential,7,,sd,9.4,8.9,6.1,6.5,7.5,8.2,9.7,11,14,16
296,stable,long,200,exponential,8,,sd,7.7,7.4,5.3,5.6,6.4,6.9,8,8.9,11,12
297,stable,long,200,exponential,9,,sd,12,11,7.3,7.7,9.1,10,12,14,19,22
298,stable,long,200,exponential,10,,sd,9.1,8.6,6,6.3,7.2,8,9.4,10,13,15
299,stable,long,200,exponential,11,,sd,11,11,7,7.4,8.7,9.6,12,13,17,20
300,stable,long,200,exponential,12,,sd,6.8,6.6,4.9,5.1,5.7,6.2,7.1,7.7,9.3,10
301,stable,long,200,exponential,13,,sd,14,12,7.6,8.2,9.9,11,14,16,23,26
302,stable,long,200,exponential,14,,sd,13,12,7.6,8,9.5,11,13,15,21,24
303,stable,long,200,exponential,15,,sd,9.6,9,6.2,6.6,7.6,8.3,9.9,11,14,16
304,stable,long,200,exponential,16,,sd,8.2,7.9,5.7,6,6.7,7.3,8.6,9.5,12,13
305,stable,long,200,exponential,17,,sd,14,13,7.8,8.3,10,11,14,17,24,28
306,stable,long,200,exponential,18,,sd,6.2,6,4.5,4.7,5.3,5.7,6.4,7,8.2,8.7
307,stable,long,200,exponential,19,,sd,6.7,6.5,4.8,5,5.6,6,6.9,7.6,9,9.6
308,stable,long,200,exponential,20,,sd,9.9,9.4,6.4,6.7,7.8,8.6,10,12,15,17
309,stable,medium,200,exponential,1,,sd,3.2,3.2,2.6,2.7,2.9,3.1,3.3,3.5,3.9,4
310,stable,medium,200,exponential,2,,sd,4.9,4.8,3.8,3.9,4.3,4.5,5.1,5.4,6.2,6.5
311,stable,medium,200,exponential,3,,sd,4.3,4.2,3.4,3.5,3.8,4,4.4,4.7,5.4,5.6
312,stable,medium,200,exponential,4,,sd,4,4,3.2,3.3,3.6,3.8,4.2,4.4,4.9,5.2
313,stable,medium,200,exponential,5,,sd,3.8,3.7,3.1,3.1,3.4,3.6,3.9,4.1,4.6,4.8
314,stable,medium,200,exponential,6,,sd,3.6,3.6,2.9,3,3.3,3.4,3.7,3.9,4.4,4.6
315,stable,medium,200,exponential,7,,sd,4.9,4.8,3.8,3.9,4.3,4.6,5.1,5.5,6.3,6.7
316,stable,medium,200,exponential,8,,sd,3.8,3.7,3,3.1,3.4,3.6,3.9,4.1,4.6,4.8
317,stable,medium,200,exponential,9,,sd,3.2,3.2,2.7,2.7,2.9,3.1,3.3,3.5,3.8,4
318,stable,medium,200,exponential,10,,sd,4.1,4.1,3.3,3.4,3.7,3.9,4.3,4.5,5.1,5.4
319,stable,medium,200,exponential,11,,sd,4.7,4.6,3.6,3.7,4.1,4.4,4.8,5.2,5.9,6.2
320,stable,medium,200,exponential,12,,sd,4.8,4.7,3.7,3.8,4.2,4.5,5,5.4,6.2,6.5
321,stable,medium,200,exponential,13,,sd,4.7,4.6,3.7,3.8,4.2,4.4,4.8,5.2,5.8,6.1
322,stable,medium,200,exponential,14,,sd,4.4,4.4,3.5,3.6,3.9,4.1,4.6,4.9,5.6,5.8
323,stable,medium,200,exponential,15,,sd,4,4,3.2,3.3,3.6,3.8,4.2,4.4,5,5.2
324,stable,medium,200,exponential,16,,sd,3.8,3.8,3.1,3.2,3.5,3.6,4,4.2,4.7,4.9
325,stable,medium,200,exponential,17,,sd,4.3,4.2,3.4,3.5,3.8,4.1,4.5,4.7,5.3,5.6
326,stable,medium,200,exponential,18,,sd,3.5,3.5,2.8,2.9,3.2,3.3,3.6,3.8,4.3,4.4
327,stable,medium,200,exponential,19,,sd,4.5,4.4,3.6,3.7,4,4.2,4.7,5,5.7,6
328,stable,medium,200,exponential,20,,sd,4.3,4.2,3.4,3.5,3.8,4,4.4,4.7,5.3,5.6
