scenario,distribution,sample_size,data_type,id,replicate,obs_type,samples,max_rhat,divergent_transitions,per_divergent_transitions,max_treedepth,no_at_max_treedepth,per_at_max_treedepth,run_time
stable,long,200,exponential,285,9,,4000,1,0,0,3,1445,0.36125,0.6
stable,long,200,exponential,286,10,,4000,1,0,0,3,1703,0.42575,0.7
stable,long,200,exponential,287,11,,4000,1,0,0,3,1517,0.37925,0.7
stable,long,200,exponential,288,12,,4000,1,0,0,3,1458,0.3645,0.7
stable,long,200,exponential,289,13,,4000,1,0,0,3,1665,0.41625,0.7
stable,long,200,exponential,290,14,,4000,1,0,0,3,1582,0.3955,0.7
stable,long,200,exponential,291,15,,4000,1,0,0,3,1679,0.41975,0.7
stable,long,200,exponential,292,16,,4000,1,0,0,3,1651,0.41275,0.7
stable,long,200,exponential,293,17,,4000,1,0,0,3,1743,0.43575,0.7
stable,long,200,exponential,294,18,,4000,1,0,0,3,1661,0.41525,0.8
stable,long,200,exponential,295,19,,4000,1,0,0,3,1582,0.3955,0.7
stable,long,200,exponential,296,20,,4000,1,0,0,3,1541,0.38525,0.7
stable,medium,200,exponential,297,1,,4000,1,0,0,3,1665,0.41625,0.7
stable,medium,200,exponential,298,2,,4000,1,0,0,3,1734,0.4335,0.7
stable,medium,200,exponential,299,3,,4000,1,0,0,3,1580,0.395,0.7
stable,medium,200,exponential,300,4,,4000,1,0,0,3,1657,0.41425,0.7
stable,medium,200,exponential,301,5,,4000,1,0,0,3,1566,0.3915,0.7
stable,medium,200,exponential,302,6,,4000,1,0,0,3,1707,0.42675,0.7
stable,medium,200,exponential,303,7,,4000,1,0,0,3,1606,0.4015,0.7
stable,medium,200,exponential,304,8,,4000,1,0,0,3,1631,0.40775,0.7
stable,medium,200,exponential,305,9,,4000,1,0,0,3,1463,0.36575,0.7
stable,medium,200,exponential,306,10,,4000,1,0,0,3,1336,0.334,0.7
stable,medium,200,exponential,307,11,,4000,1,0,0,3,1605,0.40125,0.7
stable,medium,200,exponential,308,12,,4000,1,0,0,3,1623,0.40575,0.7
stable,medium,200,exponential,309,13,,4000,1,0,0,3,1499,0.37475,0.7
stable,medium,200,exponential,310,14,,4000,1,0,0,3,1648,0.412,0.7
stable,medium,200,exponential,311,15,,4000,1,0,0,3,1682,0.4205,0.7
stable,medium,200,exponential,312,16,,4000,1,0,0,3,1648,0.412,0.7
stable,medium,200,exponential,313,17,,4000,1,0,0,3,1521,0.38025,0.7
stable,medium,200,exponential,314,18,,4000,1,0,0,3,1449,0.36225,0.7
stable,medium,200,exponential,315,19,,4000,1,0,0,3,1668,0.417,0.7
stable,medium,200,exponential,316,20,,4000,1,0,0,3,1350,0.3375,0.7
stable,short,200,exponential,317,1,,4000,1,0,0,3,1486,0.3715,0.6
stable,short,200,exponential,318,2,,4000,1,0,0,3,1474,0.3685,0.7
stable,short,200,exponential,319,3,,4000,1,0,0,3,1562,0.3905,0.7
stable,short,200,exponential,320,4,,4000,1,0,0,3,1587,0.39675,0.7
stable,short,200,exponential,321,5,,4000,1,0,0,3,1527,0.38175,0.7
stable,short,200,exponential,322,6,,4000,1,0,0,3,1487,0.37175,0.8
stable,short,200,exponential,323,7,,4000,1,0,0,3,1659,0.41475,0.7
stable,short,200,exponential,324,8,,4000,1,0,0,3,1692,0.423,0.7
stable,short,200,exponential,325,9,,4000,1,0,0,3,1680,0.42,0.7
stable,short,200,exponential,326,10,,4000,1,0,0,3,1491,0.37275,0.7
stable,short,200,exponential,327,11,,4000,1.01,0,0,3,1711,0.42775,0.7
stable,short,200,exponential,328,12,,4000,1,0,0,3,1698,0.4245,0.7
stable,short,200,exponential,329,13,,4000,1,0,0,3,1610,0.4025,0.7
stable,short,200,exponential,330,14,,4000,1,0,0,3,1624,0.406,0.7
stable,short,200,exponential,331,15,,4000,1,0,0,3,1551,0.38775,0.7
stable,short,200,exponential,332,16,,4000,1,0,0,3,1738,0.4345,0.7
stable,short,200,exponential,333,17,,4000,1,0,0,3,1650,0.4125,0.7
stable,short,200,exponential,334,18,,4000,1,0,0,3,1582,0.3955,0.7
stable,short,200,exponential,335,19,,4000,1,0,0,3,1492,0.373,0.7
stable,short,200,exponential,336,20,,4000,1,0,0,3,1648,0.412,0.7
120 days,,200,ebola_case_study,337,,real-time,4000,1,0,0,3,1577,0.39425,0.4
